runnerUri,fullname,time,rank,nationality,nationalityCode,index,ageGroup,gender
990195.yiqun.wang,Yiqun WANG,,,Chine,CN,,50-54,H
577820.nigel.cowan,Nigel COWAN,,,Royaume-Uni,GB,,40-44,H
559992.barbara.plovier,Barbara PLOVIER,,,Belgique,BE,,45-49,F
529591.timo.tollefson,Timo TOLLEFSON,,,Etats-Unis,US,,20-34,H
369191.zach.miller,Zach MILLER,,,Etats-Unis,US,,20-34,H
126620.ignacio.riazalopez,Ignacio RIAZA-LOPEZ,,,Espagne,ES,,40-44,H
1313157.paolo.montagna,Paolo MONTAGNA,,,Italie,IT,,35-39,H
1001239.sasa.gacik,Sasa GACIK,,,Serbie,RS,,45-49,H
488612.cedric.quillet,Cedric QUILLET,,,France,FR,,35-39,H
539250.zsolt.takacs,Zsolt TAKÁCS,,,Hongrie,HU,,40-44,H
1100745.joseramon.hernandezpardo,Jose-Ramon HERNANDEZ-PARDO,,,Espagne,ES,,40-44,H
155831.christophe.azerarak,Christophe AZERARAK,,,France,FR,,45-49,H
128119.philippe.letessier,Philippe LETESSIER,,,France,FR,,55-59,H
361543.manuel.gallegofernandez,Manuel GALLEGO FERNANDEZ,,,Espagne,ES,,50-54,H
1500253.alexander.kaus,Alexander KAUS,,,Allemagne,DE,,35-39,H
569269.claire.lepors,Claire LE PORS,,,France,FR,,20-34,F
1290883.joseignacio.olaldeverano,José Ignacio OLALDE VERANO,,,Espagne,ES,,40-44,H
212338.andres.alonsoibarra,Andres ALONSO-IBARRA,,,Espagne,ES,,35-39,H
103.henry.depasqualin,Henry DE PASQUALIN,,,France,FR,,35-39,H
654375.rene.brauen,René BRAUEN,,,Suisse,CH,,35-39,H
132127.sebastien.paczka,Sebastien PACZKA,,,France,FR,,40-44,H
11474.stephane.cabon,Stephane CABON,,,France,FR,,45-49,H
633652.jerome.gerard,Jerome GERARD,,,Belgique,BE,,35-39,H
412474.zhenhui.peng,Zhenhui PENG,,,Chine,CN,,35-39,H
8946.emmanuel.verriere,Emmanuel VERRIERE,,,France,FR,,50-54,H
33326.jerome.caviglia,Jerome CAVIGLIA,,,France,FR,,35-39,H
124461.garikoitz.zumeta,Garikoitz ZUMETA,,,Espagne,ES,,35-39,H
205460.julien.tapiero,Julien TAPIERO,,,France,FR,,20-34,H
6302.sange.sherpa,Sange SHERPA,,,Népal,NP,,35-39,H
9808.sebastien.camus,Sebastien CAMUS,,,France,FR,,35-39,H
468341.fabio.digiacomo,Fabio DI GIACOMO,,,Italie,IT,,35-39,H
