runnerUri,fullname,time,rank,nationality,nationalityCode,index,ageGroup,gender
8154.pierre.horeau,Pierre HOREAU,31:14:37,58,France,FR,,20-34,H
12654.stefan.sigron,Stefan SIGRON,31:14:40,59,Suisse,CH,,40-44,H
30039.bruno.mollaret,Bruno MOLLARET,31:17:17,60,France,FR,,40-44,H
9814.guillaume.bernard,Guillaume BERNARD,31:29:36,61,France,FR,,20-34,H
74966.pascal.laperrousaz,Pascal LAPERROUSAZ,31:30:42,62,France,FR,,45-49,H
30307.florent.barbier,Florent BARBIER,31:41:58,63,France,FR,,45-49,H
25235.laurent.schillinger,Laurent SCHILLINGER,31:47:40,64,France,FR,,35-39,H
78020.jacques.grapin,Jacques GRAPIN,32:02:41,65,France,FR,,60-64,H
77364.jeanclaude.banfi,Jean-Claude BANFI,32:02:43,66,France,FR,,40-44,H
44254.thierry.dekokelaire,Thierry DEKOKELAIRE,32:02:46,67,France,FR,,40-44,H
10732.jeanluc.pigeault,Jean-Luc PIGEAULT,32:02:55,68,France,FR,,45-49,H
76457.lionel.auberix,Lionel AUBERIX,32:02:56,69,France,FR,,20-34,H
43726.michel.chifflot,Michel CHIFFLOT,32:02:57,70,France,FR,,35-39,H
77720.francois.contau,Francois CONTAU,32:04:05,71,France,FR,,80+,H
27732.bernard.lorcy,Bernard LORCY,32:12:51,72,France,FR,,50-54,H
78021.julien.berthome,Julien BERTHOME,32:12:52,73,France,FR,,20-34,H
28385.pascal.grosjean,Pascal GROSJEAN,32:29:31,74,France,FR,,40-44,H
19058.martina.juda,Martina JUDA,32:31:14,75,République tchèque,CZ,,20-34,F
19976.peter.schulze,Peter SCHULZE,32:31:16,76,Allemagne,DE,,40-44,H
78022.monique.muhlen,Monique MUHLEN,32:33:09,77,Luxembourg,LU,,50-54,F
8266.robert.point,Robert POINT,32:34:13,78,France,FR,,40-44,H
41552.edouard.gay,Edouard GAY,32:42:31,79,France,FR,,55-59,H
78023.edgar.mathey,Edgar MATHEY,32:46:45,80,Suisse,CH,,50-54,H
77700.jeanpierre.teissier,Jean-Pierre TEISSIER,32:50:25,81,France,FR,,50-54,H
78024.serge.caumes,Serge CAUMES,32:51:05,82,France,FR,,80+,H
77695.jacques.gaymay,Jacques GAYMAY,33:02:48,83,France,FR,,45-49,H
8700.gerard.blanc,Gerard BLANC,33:02:51,84,France,FR,,40-44,H
7870.dominique.meynadier,Dominique MEYNADIER,33:14:56,85,France,FR,,35-39,H
7832.jeanmarc.zaugg,Jean-Marc ZAUGG,33:16:19,86,France,FR,,20-34,H
78025.gilles.bathalay,Gilles BATHALAY,33:16:20,87,France,FR,,80+,H
78026.emmanuel.bouveroux,Emmanuel BOUVEROUX,33:19:35,88,Belgique,BE,,40-44,H
41509.andre.boucard,Andre BOUCARD,33:19:36,89,France,FR,,50-54,H
41485.erick.peisson,Erick PEISSON,33:26:44,90,France,FR,,45-49,H
7896.freddy.tremolliere,Freddy TREMOLLIERE,33:26:48,91,France,FR,,45-49,H
78027.giovanni.cerlini,Giovanni CERLINI,33:52:05,92,Italie,IT,,50-54,H
76704.pierreyves.morice,Pierre-Yves MORICE,33:52:07,93,France,FR,,40-44,H
78028.alain.prostdumont,Alain PROST-DUMONT,33:52:08,94,France,FR,,50-54,H
77733.denis.dupoirieux,Denis DUPOIRIEUX,33:52:10,95,France,FR,,50-54,H
78029.claude.ferrand,Claude FERRAND,33:52:14,96,France,FR,,45-49,H
20189.michel.poletti,Michel POLETTI,34:06:01,97,France,FR,,45-49,H
8348.xavier.jourdheuil,Xavier JOURDHEUIL,34:20:12,98,France,FR,,45-49,H
78030.bernard.duchene,Bernard DUCHENE,34:26:39,99,France,FR,,45-49,H
74985.claude.molet,Claude MOLET,34:26:41,100,France,FR,,45-49,H
78031.kenny.wallstrom,Kenny WALLSTRÖM,34:26:42,101,Suède,SE,,45-49,H
77707.jeanpierre.blanc,Jean-Pierre BLANC,34:26:47,102,France,FR,,40-44,H
42858.denis.cuinet,Denis CUINET,34:26:48,103,France,FR,,50-54,H
8695.philippe.feutry,Philippe FEUTRY,34:26:52,104,France,FR,,35-39,H
78032.renaud.pierlot,Renaud PIERLOT,34:27:04,105,France,FR,,35-39,H
33474.magali.juvenal,Magali JUVENAL,34:30:04,106,France,FR,,20-34,F
19962.nicolas.cointepas,Nicolas COINTEPAS,34:33:55,107,France,FR,,20-34,H
78033.thierry.lehouedec,Thierry LE HOUEDEC,34:36:51,108,France,FR,,40-44,H
78034.pascal.kergosien,Pascal KERGOSIEN,34:36:52,109,France,FR,,40-44,H
41856.jeanfrancois.hudry,Jean-Francois HUDRY,34:42:59,110,France,FR,,40-44,H
78035.lilian.pichot,Lilian PICHOT,34:43:01,111,France,FR,,35-39,H
986097.nicolas.desplanches,Nicolas DESPLANCHES,34:45:39,112,France,FR,,35-39,H
48252.stefan.klotz,Stefan KLOTZ,34:49:43,113,Allemagne,DE,,45-49,H
19166.peter.sandmaier,Peter SANDMAIER,34:49:45,114,Allemagne,DE,,45-49,H
44766.gerard.tarrajat,Gerard TARRAJAT,34:53:28,115,France,FR,,35-39,H
78036.daniel.lacan,Daniel LACAN,34:55:26,116,France,FR,,55-59,H
19921.jeanclaude.richard,Jean-Claude RICHARD,34:59:27,117,Suisse,CH,,60-64,H
6992.sylvain.morinoros,Sylvain MORINO-ROS,35:05:04,118,France,FR,,40-44,H
10444.jeanfrancois.roche,Jean-Francois ROCHE,35:05:06,119,France,FR,,50-54,H
78037.jeanmarc.grossetete,Jean-Marc GROSSETETE,35:10:35,120,France,FR,,45-49,H
33322.francois.duforest,Francois DUFOREST,35:12:15,121,France,FR,,35-39,H
30006.eric.duforest,Eric DUFOREST,35:12:16,122,France,FR,,35-39,H
78038.pierreyves.lavorel,Pierre-Yves LAVOREL,35:12:17,123,France,FR,,80+,H
41612.etienne.fert,Etienne FERT,35:13:22,124,France,FR,,35-39,H
77416.ralf.giersch,Ralf GIERSCH,35:28:19,125,Suisse,CH,,40-44,H
41815.hubert.bressotperrin,Hubert BRESSOT-PERRIN,35:29:40,126,France,FR,,50-54,H
76685.raymond.rebischung,Raymond REBISCHUNG,35:29:41,127,France,FR,,55-59,H
78039.serge.gamondis,Serge GAMONDIS,35:33:14,128,France,FR,,50-54,H
76530.josette.mathieu,Josette MATHIEU,35:40:18,129,France,FR,,60-64,F
48347.olivier.zeiter,Olivier ZEITER,35:40:20,130,Suisse,CH,,20-34,H
38704.regis.julian,Regis JULIAN,35:40:22,131,France,FR,,35-39,H
78040.theo.schmitt,Theo SCHMITT,35:40:23,132,France,FR,,45-49,H
12850.jeanmichel.david,Jean-Michel DAVID,35:40:25,133,France,FR,,35-39,H
33370.jeanbernard.fargeas,Jean-Bernard FARGEAS,35:40:43,134,France,FR,,50-54,H
41507.ulf.andersson,Ulf ANDERSSON,35:41:32,135,Suède,SE,,45-49,H
41322.dominique.reynaud,Dominique REYNAUD,35:43:06,136,France,FR,,45-49,H
78041.nicola.macleod,Nicola MACLEOD,35:47:59,137,Royaume-Uni,GB,,20-34,F
20117.renato.carniato,Renato CARNIATO,35:49:21,138,France,FR,,50-54,H
78042.jochen.boggero,Jochen BOGGERO,35:50:07,139,France,FR,,20-34,H
77076.michel.sachello,Michel SACHELLO,35:51:43,140,France,FR,,55-59,H
78043.jeanmichel.debut,Jean-Michel DEBUT,35:51:50,141,France,FR,,45-49,H
76989.patrick.courbon,Patrick COURBON,35:52:11,142,France,FR,,45-49,H
78044.bernard.llagonne,Bernard LLAGONNE,35:52:12,143,France,FR,,45-49,H
78045.neil.hay,Neil HAY,36:02:35,144,Royaume-Uni,GB,,80+,H
41603.dominique.chomienne,Dominique CHOMIENNE,36:02:36,145,France,FR,,20-34,H
78046.claude.baux,Claude BAUX,36:03:16,146,France,FR,,40-44,H
76066.ignace.matthys,Ignace MATTHYS,36:08:33,147,Belgique,BE,,45-49,H
78047.nicolas.marracq,Nicolas MARRACQ,36:11:24,148,France,FR,,20-34,H
76673.olivier.lafforgue,Olivier LAFFORGUE,36:15:16,149,France,FR,,35-39,H
23407.diane.vanderen,Diane VAN DEREN,36:25:03,150,Etats-Unis,US,,40-44,F
78048.gery.laly,Gery LALY,36:29:11,151,France,FR,,35-39,H
77001.francoisdominique.sanmarti,Francois-Dominique SAN MARTI,36:33:00,152,France,FR,,45-49,H
40230.stephane.grivel,Stephane GRIVEL,36:36:26,153,France,FR,,20-34,H
41613.jeanpierre.ughetto,Jean-Pierre UGHETTO,36:39:49,154,France,FR,,40-44,H
78049.denis.bataillion,Denis BATAILLION,36:40:02,155,France,FR,,35-39,H
39199.mahdi.amimour,Mahdi AMIMOUR,36:40:13,156,France,FR,,20-34,H
2814.giovannibattista.torelli,Giovanni-Battista TORELLI,36:42:13,157,Italie,IT,,45-49,H
44327.bruno.jacquet,Bruno JACQUET,36:44:38,158,France,FR,,50-54,H
10746.philippe.deboeuf,Philippe DEBOEUF,36:50:41,159,France,FR,,35-39,H
41395.alexandre.brissard,Alexandre BRISSARD,36:56:37,160,France,FR,,20-34,H
41646.pierre.eyen,Pierre EYEN,36:56:38,161,Belgique,BE,,20-34,H
26259.pascal.martin,Pascal MARTIN,36:56:39,162,France,FR,,20-34,H
39668.emmanuel.jondeau,Emmanuel JONDEAU,36:57:15,163,France,FR,,35-39,H
78050.francesco.ghigliotti,Francesco GHIGLIOTTI,37:00:21,164,Italie,IT,,80+,H
76947.vincent.grimmiaux,Vincent GRIMMIAUX,37:02:59,165,Belgique,BE,,20-34,H
78051.fabrice.livrieri,Fabrice LIVRIERI,37:07:07,166,France,FR,,35-39,H
78052.pierre.arboireau,Pierre ARBOIREAU,37:07:09,167,France,FR,,80+,H
78053.fabrice.rosa,Fabrice ROSA,37:09:32,168,France,FR,,40-44,H
77173.philippe.gangneux,Philippe GANGNEUX,37:11:28,169,France,FR,,40-44,H
41554.eric.demazure,Eric DEMAZURE,37:11:29,170,France,FR,,40-44,H
78054.pascal.ryascoff,Pascal RYASCOFF,37:12:12,171,France,FR,,40-44,H
78055.philippe.jacquemard,Philippe JACQUEMARD,37:13:16,172,France,FR,,40-44,H
78056.daniel.groslambert,Daniel GROSLAMBERT,37:14:12,173,France,FR,,40-44,H
19066.markus.fischer,Markus FISCHER,37:14:48,174,Allemagne,DE,,35-39,H
76706.stephane.halbaut,Stephane HALBAUT,37:20:29,175,France,FR,,40-44,H
8267.christian.demont,Christian DEMONT,37:23:08,176,France,FR,,35-39,H
429323.jeanclaude.paroli,Jean-Claude PAROLI,37:26:40,177,France,FR,,50-54,H
78057.amar.cherchari,Amar CHERCHARI,37:35:02,178,Belgique,BE,,50-54,H
77711.philippe.laborde,Philippe LABORDE,37:35:33,179,France,FR,,80+,H
44136.christian.hernandez,Christian HERNANDEZ,37:35:51,180,France,FR,,60-64,H
11561.francois.freycon,Francois FREYCON,37:35:53,181,France,FR,,45-49,H
24660.jeanpierre.roberti,Jean-Pierre ROBERTI,37:39:14,182,France,FR,,45-49,H
41551.christian.carmagnolle,Christian CARMAGNOLLE,37:39:29,183,France,FR,,50-54,H
41517.patrick.germain,Patrick GERMAIN,37:43:58,184,France,FR,,45-49,H
78058.gerard.favrefelix,Gerard FAVRE-FELIX,37:45:31,185,France,FR,,80+,H
78059.antonio.deabreu,Antonio DE ABREU,37:48:50,186,France,FR,,40-44,H
78060.alexandre.marrot,Alexandre MARROT,37:52:57,187,France,FR,,20-34,H
40477.jeanclaude.roy,Jean-Claude ROY,37:52:58,188,France,FR,,50-54,H
8336.arnaud.coudray,Arnaud COUDRAY,37:56:26,189,France,FR,,20-34,H
41325.bernard.rouzies,Bernard ROUZIES,37:58:12,190,France,FR,,50-54,H
24993.denis.touzeau,Denis TOUZEAU,37:58:36,191,France,FR,,45-49,H
78061.cyril.quetier,Cyril QUETIER,37:58:38,192,France,FR,,20-34,H
41963.yvon.allard,Yvon ALLARD,37:59:00,193,France,FR,,40-44,H
41151.cedric.joie,Cedric JOIE,38:00:31,194,Belgique,BE,,20-34,H
10566.murielle.lanteri,Murielle LANTERI,38:05:02,195,France,FR,,35-39,F
6822137.stephane.bruand,Stéphane BRUAND,38:07:39,196,France,FR,,40-44,H
7948.alain.robert,Alain ROBERT,38:08:37,197,France,FR,,50-54,H
2590.eric.pineau,Eric PINEAU,38:08:39,198,France,FR,,40-44,H
4475.rainer.schulz,Rainer SCHULZ,38:08:50,199,Etats-Unis,US,,60-64,H
24729.didier.petitjean,Didier PETITJEAN,38:13:03,200,France,FR,,40-44,H
76821.claude.pozzobon,Claude POZZOBON,38:13:09,201,France,FR,,45-49,H
78062.antonio.mammoli,Antonio MAMMOLI,38:14:58,202,Italie,IT,,40-44,H
1048795.helder.ferreira,Helder FERREIRA,38:15:52,203,Portugal,PT,,40-44,H
78064.gastone.barichello,Gastone BARICHELLO,38:16:11,204,Italie,IT,,45-49,H
28153.christian.martin,Christian MARTIN,38:24:55,205,France,FR,,40-44,H
20140.felix.staub,Felix STAUB,38:25:00,206,Suisse,CH,,50-54,H
19407.remo.pretini,Remo PRETINI,38:25:28,207,Italie,IT,,35-39,H
28180.patrick.gunsett,Patrick GUNSETT,38:34:14,208,France,FR,,40-44,H
351.robert.charvin,Robert CHARVIN,38:36:16,209,France,FR,,50-54,H
89.remy.mercier,Rémy MERCIER,38:44:34,210,France,FR,,40-44,H
78065.franck.bonnier,Franck BONNIER,38:44:35,211,France,FR,,20-34,H
77691.andre.latorre,Andre LATORRE,38:44:36,212,France,FR,,80+,H
42666.christophe.betschen,Christophe BETSCHEN,38:45:56,213,France,FR,,40-44,H
78066.gilles.verardi,Gilles VERARDI,38:46:03,214,France,FR,,40-44,H
78067.daniel.dantin,Daniel DANTIN,38:46:18,215,France,FR,,80+,H
71360.alain.poma,Alain POMA,38:46:38,216,France,FR,,40-44,H
24630.gerard.zeghad,Gerard ZEGHAD,38:53:57,217,France,FR,,35-39,H
77735.jerome.ossard,Jerome OSSARD,38:55:14,218,France,FR,,35-39,H
20228.guy.formaz,Guy FORMAZ,38:57:26,219,Suisse,CH,,65-69,H
11706.laurent.teppaz,Laurent TEPPAZ,39:01:15,220,France,FR,,40-44,H
77690.philippe.naras,Philippe NARAS,39:01:32,221,France,FR,,35-39,H
77670.hubert.dubouloz,Hubert DUBOULOZ,39:07:01,222,France,FR,,55-59,H
28133.bernard.evreux,Bernard EVREUX,39:07:02,223,France,FR,,45-49,H
76972.philippe.bondaz,Philippe BONDAZ,39:07:03,224,France,FR,,40-44,H
10766.thierry.viant,Thierry VIANT,39:09:14,225,France,FR,,40-44,H
6701.bernard.ginetti,Bernard GINETTI,39:22:24,226,Belgique,BE,,40-44,H
76801.thomas.labrunye,Thomas LABRUNYE,39:24:55,227,France,FR,,20-34,H
11595.michel.davoine,Michel DAVOINE,39:24:56,228,France,FR,,45-49,H
78068.jeanclaude.luc,Jean-Claude LUC,39:25:05,229,France,FR,,20-34,H
26705.cedric.catto,Cedric CATTO,39:25:06,230,France,FR,,20-34,H
77742.marc.perier,Marc PERIER,39:25:12,231,France,FR,,50-54,H
78069.frederic.houlier,Frederic HOULIER,39:25:14,232,France,FR,,35-39,H
48675.claudio.piazza,Claudio PIAZZA,39:26:08,233,Italie,IT,,45-49,H
38669.xavier.marceau,Xavier MARCEAU,39:28:09,234,France,FR,,20-34,H
78070.henri.sanz,Henri SANZ,39:29:58,235,France,FR,,40-44,H
77396.philippe.garzon,Philippe GARZON,39:30:08,236,France,FR,,40-44,H
77746.patrick.chamagne,Patrick CHAMAGNE,39:30:10,237,France,FR,,80+,H
78071.catherine.allemandet,Catherine ALLEMANDET,39:31:25,238,France,FR,,45-49,F
77764.dominique.tolle,Dominique TOLLE,39:32:11,239,France,FR,,50-54,H
24712.jerome.dhuy,Jerome DHUY,39:32:36,240,France,FR,,35-39,H
568.francois.combeau,François COMBEAU,39:32:37,241,France,FR,,20-34,H
41512.alain.tran,Alain TRAN,39:36:01,242,France,FR,,45-49,H
78072.philippe.decressac,Philippe DE CRESSAC,39:36:02,243,France,FR,,80+,H
32291.paco.roblesadan,Paco ROBLES-ADAN,39:36:47,244,Espagne,ES,,35-39,H
26305.thierry.viguier,Thierry VIGUIER,39:40:08,245,France,FR,,45-49,H
26327.remy.boulch,Remy BOULCH,39:40:10,246,France,FR,,50-54,H
77402.dominique.prevot,Dominique PREVOT,39:41:41,247,France,FR,,45-49,H
34715.luciano.orlassino,Luciano ORLASSINO,39:44:22,248,Italie,IT,,20-34,H
33355.patrick.raillere,Patrick RAILLERE,39:51:38,249,France,FR,,40-44,H
11616.philippe.miquel,Philippe MIQUEL,39:52:50,250,France,FR,,35-39,H
47493.maria.brassel,Maria BRASSEL,39:54:38,251,Suisse,CH,,45-49,F
77417.shakal.ryan,Shakal RYAN,40:01:02,252,Allemagne,DE,,40-44,H
19219.jorg.maisenbacher,Jörg MAISENBACHER,40:01:42,253,Allemagne,DE,,35-39,H
41532.jeanyves.ruchon,Jean-Yves RUCHON,40:05:44,254,France,FR,,45-49,H
78073.wolfgang.olbrichbeilig,Wolfgang OLBRICH-BEILIG,40:07:09,255,Allemagne,DE,,35-39,H
42500.laurent.garenq,Laurent GARENQ,40:07:48,256,France,FR,,35-39,H
77839.sylvain.angebault,Sylvain ANGEBAULT,40:07:49,257,France,FR,,20-34,H
78074.gerard.paolini,Gerard PAOLINI,40:09:35,258,France,FR,,50-54,H
20031.regis.delasalle,Regis DE LA SALLE,40:13:54,259,France,FR,,50-54,H
27468.christian.raoul,Christian RAOUL,40:14:10,260,France,FR,,45-49,H
23590.fabrice.meunier,Fabrice MEUNIER,40:17:39,261,France,FR,,35-39,H
77345.fabrice.barjolin,Fabrice BARJOLIN,40:17:40,262,France,FR,,40-44,H
33439.didier.roult,Didier ROULT,40:17:41,263,France,FR,,45-49,H
48677.pietro.trabucchi,Pietro TRABUCCHI,40:18:05,264,Italie,IT,,40-44,H
78075.alessandro.nugnes,Alessandro NUGNES,40:18:06,265,Italie,IT,,20-34,H
71502.roberto.pero,Roberto PERO,40:18:07,266,Italie,IT,,50-54,H
74601.didier.lemoine,Didier LEMOINE,40:18:15,267,France,FR,,45-49,H
78076.antoine.morice,Antoine MORICE,40:18:19,268,France,FR,,40-44,H
78077.fabrice.klabalzan,Fabrice KLABALZAN,40:18:48,269,France,FR,,20-34,H
41476.christophe.brebant,Christophe BREBANT,40:19:56,270,France,FR,,40-44,H
24636.erwin.schneider,Erwin SCHNEIDER,40:24:35,271,France,FR,,50-54,H
77777.jeanfrancois.deloof,Jean-Francois DE LOOF,40:26:59,272,France,FR,,45-49,H
38575.christian.poma,Christian POMA,40:30:13,273,France,FR,,40-44,H
77631.patrice.mayet,Patrice MAYET,40:30:15,274,France,FR,,80+,H
33421.sylver.jacquemin,Sylver JACQUEMIN,40:30:28,275,France,FR,,45-49,H
76303.gerard.finistre,Gerard FINISTRE,40:32:55,276,France,FR,,55-59,H
77157.pierre.gagniere,Pierre GAGNIERE,40:36:02,277,France,FR,,50-54,H
8766.michel.ferras,Michel FERRAS,40:36:35,278,France,FR,,50-54,H
41828.pascal.citerne,Pascal CITERNE,40:37:18,279,France,FR,,40-44,H
42576.david.tribouley,David TRIBOULEY,40:37:22,280,France,FR,,20-34,H
25246.francis.baudet,Francis BAUDET,40:39:40,281,France,FR,,50-54,H
78078.philippe.grobost,Philippe GROBOST,40:39:41,282,France,FR,,40-44,H
40112.christiane.lecerf,Christiane LE CERF,40:42:46,283,France,FR,,50-54,F
77683.elias.ortigosayanez,Elias ORTIGOSA-YANEZ,40:42:48,284,Espagne,ES,,20-34,H
78079.fernand.fossey,Fernand FOSSEY,40:43:04,285,France,FR,,45-49,H
74471.regis.guerin,Regis GUERIN,40:44:20,286,France,FR,,55-59,H
8664.yves.meurgey,Yves MEURGEY,40:44:50,287,France,FR,,60-64,H
74602.jeanmarie.bourgeois,Jean-Marie BOURGEOIS,40:49:19,288,France,FR,,50-54,H
78080.jeanpierre.molinari,Jean-Pierre MOLINARI,40:53:16,289,France,FR,,45-49,H
4999558.christophe.oudot,Christophe OUDOT,40:57:03,290,France,FR,,80+,H
78082.patrice.alleaume,Patrice ALLEAUME,40:57:43,291,France,FR,,50-54,H
78083.marc.raguet,Marc RAGUET,40:57:49,292,France,FR,,50-54,H
78084.jeanluc.beraud,Jean-Luc BERAUD,40:58:21,293,France,FR,,40-44,H
19120.jeanpierre.luthi,Jean-Pierre LUTHI,40:59:54,294,Suisse,CH,,35-39,H
78085.jeanmarie.conrad,Jean-Marie CONRAD,41:02:54,295,France,FR,,50-54,H
78086.molly.tholezurn,Molly THOLE-ZURN,41:06:47,296,Etats-Unis,US,,80+,F
78087.tucker.thole,Tucker THOLE,41:06:49,297,Etats-Unis,US,,80+,H
78088.jeanpierre.morvan,Jean-Pierre MORVAN,41:09:22,298,France,FR,,80+,H
78089.gerard.chollet,Gerard CHOLLET,41:09:23,299,France,FR,,45-49,H
78090.annececile.delachatfontaine,Annececile DELACHAT-FONTAINE,41:10:53,300,France,FR,,80+,F
10585.benoit.delachat,Benoit DELACHAT,41:10:54,301,France,FR,,40-44,H
78091.philippe.neuschwander,Philippe NEUSCHWANDER,41:11:07,302,France,FR,,50-54,H
77799.jacques.bebon,Jacques BEBON,41:13:27,303,France,FR,,80+,H
63798.gilles.renaud,Gilles RENAUD,41:15:23,304,Suisse,CH,,20-34,H
30158.vincent.deboissy,Vincent DEBOISSY,41:16:08,305,France,FR,,40-44,H
77092.jeanmarc.lepage,Jean-Marc LEPAGE,41:16:09,306,France,FR,,35-39,H
48070.jurgen.kollner,Jürgen KÖLLNER,41:16:45,307,Allemagne,DE,,55-59,H
78092.eric.wilmot,Eric WILMOT,41:19:54,308,France,FR,,40-44,H
77536.alain.trani,Alain TRANI,41:21:38,309,France,FR,,55-59,H
78093.jose.becker,Jose BECKER,41:25:49,310,France,FR,,55-59,H
78094.philippe.brunschwig,Philippe BRUNSCHWIG,41:27:33,311,France,FR,,50-54,H
77542.philippe.gaulon,Philippe GAULON,41:27:36,312,France,FR,,50-54,H
43496.rene.brun,Rene BRUN,41:29:00,313,France,FR,,50-54,H
41069.thierry.cozic,Thierry COZIC,41:30:59,314,France,FR,,40-44,H
20038.patrick.reymond,Patrick REYMOND,41:31:02,315,Suisse,CH,,50-54,H
78095.francois.billet,Francois BILLET,41:31:04,316,France,FR,,40-44,H
41687.philippe.pressacco,Philippe PRESSACCO,41:31:30,317,France,FR,,45-49,H
77730.gerard.carreau,Gerard CARREAU,41:32:48,318,France,FR,,45-49,H
77209.yannick.jallais,Yannick JALLAIS,41:34:53,319,France,FR,,20-34,H
