runnerUri,fullname,time,rank,nationality,nationalityCode,index,ageGroup,gender
47581.francois.dauvergne,Francois DAUVERGNE,30:58:46,155,France,FR,,20-34,H
7896.freddy.tremolliere,Freddy TREMOLLIERE,30:59:15,156,France,FR,,45-49,H
77395.francesc.teres,Francesc TERES,31:02:51,157,Espagne,ES,,35-39,H
74758.ramon.comasbaroy,Ramon COMAS-BAROY,31:04:11,158,Espagne,ES,,45-49,H
42787.jeanmarc.dossot,Jean-Marc DOSSOT,31:04:37,159,France,FR,,45-49,H
8170.jeanmarc.pelbois,Jean-Marc PELBOIS,31:12:15,160,France,FR,,35-39,H
11470.aurelien.colin,Aurelien COLIN,31:21:22,161,France,FR,,20-34,H
76449.christophe.mathevet,Christophe MATHEVET,31:22:52,162,France,FR,,40-44,H
77396.philippe.garzon,Philippe GARZON,31:22:53,163,France,FR,,45-49,H
11646.laurent.vercueil,Laurent VERCUEIL,31:25:51,164,France,FR,,40-44,H
26561.demetrio.fernandez,Demetrio FERNANDEZ,31:25:51,165,France,FR,,40-44,H
24576.jeanpierre.mengel,Jean-Pierre MENGEL,31:32:37,166,France,FR,,35-39,H
10643.laurent.poirier,Laurent POIRIER,31:35:32,167,France,FR,,40-44,H
77397.serge.beauduin,Serge BEAUDUIN,31:39:46,168,France,FR,,40-44,H
76427.paul.blanchet,Paul BLANCHET,31:40:49,169,France,FR,,20-34,H
44704.baptiste.payen,Baptiste PAYEN,31:41:01,170,France,FR,,20-34,H
73803.jonathandavid.broome,Jonathan-David BROOME,31:41:12,171,Royaume-Uni,GB,,40-44,H
30039.bruno.mollaret,Bruno MOLLARET,31:41:50,172,France,FR,,45-49,H
77398.jeannoel.joussemet,Jean-Noel JOUSSEMET,31:52:20,173,France,FR,,80+,H
8700.gerard.blanc,Gerard BLANC,31:53:20,174,France,FR,,45-49,H
42521.luc.bouday,Luc BOUDAY,32:13:43,175,France,FR,,50-54,H
7665.jeanmichel.castin,Jean-Michel CASTIN,32:14:19,176,France,FR,,45-49,H
10277.pierre.ceaglio,Pierre CEAGLIO,32:14:19,177,France,FR,,20-34,H
8549.giovanni.baldini,Giovanni BALDINI,32:14:19,178,Italie,IT,,40-44,H
11580.stephane.clerc,Stephane CLERC,32:17:50,179,France,FR,,40-44,H
28133.bernard.evreux,Bernard EVREUX,32:17:50,180,France,FR,,45-49,H
77399.stephane.patalier,Stephane PATALIER,32:17:50,181,France,FR,,35-39,H
39194.stephane.cabot,Stephane CABOT,32:19:20,182,France,FR,,35-39,H
6044.christophe.harson,Christophe HARSON,32:19:20,183,France,FR,,45-49,H
77400.dominique.peretti,Dominique PERETTI,32:21:55,184,France,FR,,50-54,H
26678.pierre.seigneurin,Pierre SEIGNEURIN,32:22:02,185,France,FR,,45-49,H
19616.claudio.pizzagalli,Claudio PIZZAGALLI,32:23:11,186,Italie,IT,,35-39,H
48541.annemarie.gross,Annemarie GROSS,32:24:11,187,Italie,IT,,35-39,F
41430.christian.poisson,Christian POISSON,32:26:03,188,France,FR,,45-49,H
20189.michel.poletti,Michel POLETTI,32:28:15,189,France,FR,,50-54,H
76230.patrick.collomb,Patrick COLLOMB,32:28:15,190,France,FR,,50-54,H
11177.patrick.fellay,Patrick FELLAY,32:29:03,191,Suisse,CH,,40-44,H
7869.christophe.iliou,Christophe ILIOU,32:29:32,192,France,FR,,40-44,H
56664.paul.williere,Paul WILLIERE,32:29:56,193,Luxembourg,LU,,45-49,H
43770.nicolas.buys,Nicolas BUYS,32:33:01,194,France,FR,,20-34,H
24252.cedric.fontaine,Cedric FONTAINE,32:36:51,195,France,FR,,20-34,H
33474.magali.juvenal,Magali JUVENAL,32:36:51,196,France,FR,,35-39,F
76976.murdo.mcewan,Murdo MCEWAN,32:37:49,197,Royaume-Uni,GB,,50-54,H
41509.andre.boucard,Andre BOUCARD,32:41:24,198,France,FR,,50-54,H
8336.arnaud.coudray,Arnaud COUDRAY,32:43:05,199,France,FR,,20-34,H
34739.daniel.delerce,Daniel DELERCE,32:44:11,200,France,FR,,40-44,H
77401.laurent.martinie,Laurent MARTINIE,32:44:39,201,France,FR,,20-34,H
76952.jakobthyregod.rasmussen,Jakob-Thyregod RASMUSSEN,32:50:24,202,Danemark,DK,,80+,H
75953.gerald.gaborieau,Gerald GABORIEAU,32:50:57,203,Belgique,BE,,40-44,H
30006.eric.duforest,Eric DUFOREST,32:51:25,204,France,FR,,35-39,H
41627.pascal.caquet,Pascal CAQUET,32:58:46,205,France,FR,,45-49,H
39546.maurice.renault,Maurice RENAULT,32:59:49,206,France,FR,,45-49,H
76232.pierrick.lecomte,Pierrick LECOMTE,33:01:33,207,France,FR,,35-39,H
42263.jacques.gillaux,Jacques GILLAUX,33:03:26,208,Brésil,BR,,45-49,H
6992.sylvain.morinoros,Sylvain MORINO-ROS,33:06:09,209,France,FR,,45-49,H
41377.jerome.imbert,Jerome IMBERT,33:06:11,210,France,FR,,20-34,H
73666.yvonnick.simon,Yvonnick SIMON,33:06:38,211,France,FR,,35-39,H
12644.ignacio.sune,Ignacio SUNE,33:08:27,212,Espagne,ES,,35-39,H
306.didier.brouazin,Didier BROUAZIN,33:12:39,213,France,FR,,40-44,H
77098.daniel.remond,Daniel REMOND,33:13:41,214,France,FR,,80+,H
40274.pascal.neveux,Pascal NEVEUX,33:13:42,215,France,FR,,45-49,H
19985.daniel.wyrsch,Daniel WYRSCH,33:14:18,216,Suisse,CH,,40-44,H
77402.dominique.prevot,Dominique PREVOT,33:14:55,217,France,FR,,45-49,H
932.denis.bouteille,Denis BOUTEILLE,33:16:32,218,France,FR,,40-44,H
76985.nicolas.wach,Nicolas WACH,33:19:57,219,France,FR,,80+,H
48497.pierre.savary,Pierre SAVARY,33:21:10,220,Suisse,CH,,50-54,H
76938.maxime.dedours,Maxime DEDOURS,33:28:27,221,France,FR,,35-39,H
77157.pierre.gagniere,Pierre GAGNIERE,33:28:29,222,France,FR,,50-54,H
345.daniel.bouvier,Daniel BOUVIER,33:28:41,223,France,FR,,45-49,H
30700.emanuele.beretta,Emanuele BERETTA,33:29:16,224,Italie,IT,,35-39,H
75936.paul.maisonnier,Paul MAISONNIER,33:29:18,225,France,FR,,40-44,H
,Anonymous,33:30:13,226,Italie,IT,,45-49,H
7648.francois.falgayrat,Francois FALGAYRAT,33:30:15,227,France,FR,,35-39,H
77018.pascale.bouly,Pascale BOULY,33:32:42,228,France,FR,,40-44,F
6357.daniel.depaoli,Daniel DE-PAOLI,33:33:06,229,France,FR,,50-54,H
76803.boris.pouilly,Boris POUILLY,33:34:09,230,France,FR,,80+,H
42226.jacky.griebel,Jacky GRIEBEL,33:34:24,231,France,FR,,45-49,H
77403.jeanluc.leroy,Jean-Luc LEROY,33:34:24,232,France,FR,,40-44,H
44188.bruno.hoellard,Bruno HOELLARD,33:36:41,233,France,FR,,45-49,H
77404.olivier.delecourt,Olivier DELECOURT,33:38:50,234,France,FR,,35-39,H
2481813.irina.malejonock,Irina MALEJONOCK,33:39:03,235,France,FR,,20-34,F
41392.dominique.szymanski,Dominique SZYMANSKI,33:39:55,236,France,FR,,40-44,H
42996.patrick.jarret,Patrick JARRET,33:39:55,237,France,FR,,20-34,H
19309.gianluca.maggioni,Gianluca MAGGIONI,33:45:29,238,Italie,IT,,35-39,H
28180.patrick.gunsett,Patrick GUNSETT,33:47:38,239,France,FR,,45-49,H
37843.jean.barillot,Jean BARILLOT,33:47:41,240,France,FR,,35-39,H
77405.nicolas.desharbes,Nicolas DESHARBES,33:48:45,241,France,FR,,35-39,H
8501.armando.deazevedo,Armando DE AZEVEDO,33:49:13,242,France,FR,,20-34,H
77406.anne.brulefert,Anne BRULEFERT,33:49:13,243,France,FR,,35-39,F
48811.matthieu.poittevin,Matthieu POITTEVIN,33:50:29,244,France,FR,,20-34,H
77407.bernard.verondurand,Bernard VERON-DURAND,33:56:00,245,France,FR,,40-44,H
77408.pascal.guichard,Pascal GUICHARD,34:01:20,246,France,FR,,45-49,H
61829.lutzdietrich.schweizer,Lutz-Dietrich SCHWEIZER,34:01:21,247,Allemagne,DE,,45-49,H
27749.didier.guillemet,Didier GUILLEMET,34:01:23,248,France,FR,,35-39,H
6627.thierry.crussy,Thierry CRUSSY,34:02:04,249,France,FR,,40-44,H
33486.claude.cleseur,Claude CLESEUR,34:02:51,250,Belgique,BE,,55-59,H
77409.michel.crettex,Michel CRETTEX,34:06:51,251,Suisse,CH,,45-49,H
77410.emmanuel.rogue,Emmanuel ROGUE,34:06:57,252,France,FR,,35-39,H
20165.olivier.mayer,Olivier MAYER,34:09:58,253,France,FR,,35-39,H
40346.frederic.gendron,Frederic GENDRON,34:15:12,254,France,FR,,20-34,H
77411.stephane.verrecchia,Stephane VERRECCHIA,34:15:42,255,France,FR,,40-44,H
10750.andre.delorme,Andre DELORME,34:15:46,256,France,FR,,55-59,H
77412.erik.tourenne,Erik TOURENNE,34:15:50,257,France,FR,,45-49,H
10824.stephane.pfend,Stephane PFEND,34:20:55,258,France,FR,,20-34,H
77413.richard.ravaux,Richard RAVAUX,34:23:20,259,France,FR,,35-39,H
8414.jeanpaul.otmani,Jean-Paul OTMANI,34:30:14,260,France,FR,,40-44,H
77414.pascal.riviere,Pascal RIVIERE,34:39:34,261,France,FR,,45-49,H
76458.denis.ravier,Denis RAVIER,34:40:37,262,France,FR,,45-49,H
52238.amanda.calvert,Amanda CALVERT,34:41:42,263,Royaume-Uni,GB,,40-44,F
351.robert.charvin,Robert CHARVIN,34:41:43,264,France,FR,,55-59,H
5616815.motteli.hansueli,Mötteli HANSUELI,34:42:15,265,Suisse,CH,,40-44,H
77415.jeancharles.cordier,Jean-Charles CORDIER,34:42:44,266,France,FR,,45-49,H
44766.gerard.tarrajat,Gerard TARRAJAT,34:43:53,267,France,FR,,35-39,H
19917.josep.artigas,Josep ARTIGAS,34:44:34,268,Espagne,ES,,40-44,H
19058.martina.juda,Martina JUDA,34:45:39,269,République tchèque,CZ,,20-34,F
33386.olivier.tribondeau,Olivier TRIBONDEAU,34:51:24,270,France,FR,,40-44,H
77416.ralf.giersch,Ralf GIERSCH,34:52:02,271,Suisse,CH,,40-44,H
6723.christian.ravily,Christian RAVILY,34:57:51,272,France,FR,,45-49,H
77417.shakal.ryan,Shakal RYAN,34:57:52,273,Allemagne,DE,,40-44,H
77418.daniel.clark,Daniel CLARK,34:59:48,274,Royaume-Uni,GB,,45-49,H
77419.marco.zaffaroni,Marco ZAFFARONI,35:05:38,275,Italie,IT,,40-44,H
8526.marco.galletto,Marco GALLETTO,35:05:39,276,Italie,IT,,45-49,H
30463.lara.mustat,Lara MUSTAT,35:05:39,277,Italie,IT,,20-34,F
24601.philippe.bleu,Philippe BLEU,35:06:41,278,France,FR,,45-49,H
76824.sean.clifford,Sean CLIFFORD,35:07:46,279,Irlande,IE,,20-34,H
77420.christian.quintane,Christian QUINTANE,35:07:47,280,France,FR,,45-49,H
30367.marc.desbordes,Marc DESBORDES,35:07:48,281,France,FR,,40-44,H
76423.freddy.serveaux,Freddy SERVEAUX,35:08:30,282,France,FR,,20-34,H
77421.michel.rousseau,Michel ROUSSEAU,35:09:15,283,France,FR,,50-54,H
8561.didier.laridon,Didier LARIDON,35:09:37,284,France,FR,,40-44,H
41637.philippe.casas,Philippe CASAS,35:09:46,285,France,FR,,40-44,H
76967.pelayo.gonzalezalonso,Pelayo GONZALEZ-ALONSO,35:11:09,286,Espagne,ES,,80+,H
32291.paco.roblesadan,Paco ROBLES-ADAN,35:11:10,287,Espagne,ES,,40-44,H
77423.sylvain.collet,Sylvain COLLET,35:11:32,288,France,FR,,40-44,H
32332.jaume.senserrichpasan,Jaume SENSERRICH-PASAN,35:11:58,289,Espagne,ES,,35-39,H
52630.wendy.dodds,Wendy DODDS,35:12:04,290,Royaume-Uni,GB,,55-59,F
41631.jean.zapata,Jean ZAPATA,35:12:26,291,Espagne,ES,,45-49,H
38941.mohsen.jabri,Mohsen JABRI,35:15:53,292,Tunisie,TN,,50-54,H
45363.mike.omes,Mike OMES,35:15:56,293,Luxembourg,LU,,35-39,H
5174763.jeanmaurice.abbet,Jean-Maurice ABBET,35:16:33,294,Suisse,CH,,40-44,H
27052.fredy.rachafka,Fredy RACHAFKA,35:20:13,295,France,FR,,40-44,H
26642.hubert.piel,Hubert PIEL,35:21:03,296,France,FR,,40-44,H
7456.josepmaria.cabanascoma,Josep-Maria CABANAS-COMA,35:21:21,297,Espagne,ES,,20-34,H
13366.ramon.rierolacasadevall,Ramon RIEROLA-CASADEVALL,35:21:21,298,Espagne,ES,,20-34,H
77424.daniel.leroux,Daniel LEROUX,35:22:22,299,France,FR,,80+,H
76717.iban.isastilazkano,Iban ISASTI-LAZKANO,35:24:00,300,Espagne,ES,,20-34,H
77425.jeanmarc.gruffaz,Jean-Marc GRUFFAZ,35:26:37,301,France,FR,,50-54,H
77426.mathieu.benard,Mathieu BENARD,35:26:37,302,France,FR,,20-34,H
7806.maurice.chenais,Maurice CHENAIS,35:27:43,303,France,FR,,55-59,H
77427.pascal.debrie,Pascal DEBRIE,35:30:21,304,France,FR,,40-44,H
10551.florent.maire,Florent MAIRE,35:30:59,305,France,FR,,35-39,H
12073.jaume.terescosta,Jaume TERES-COSTA,35:35:49,306,Espagne,ES,,40-44,H
76224.philippe.laude,Philippe LAUDE,35:36:03,307,France,FR,,35-39,H
77428.pierreemeric.benteyn,Pierre-Emeric BENTEYN,35:36:04,308,France,FR,,20-34,H
41174.nicolas.privat,Nicolas PRIVAT,35:36:06,309,France,FR,,35-39,H
11616.philippe.miquel,Philippe MIQUEL,35:37:12,310,France,FR,,35-39,H
6413.franck.mazeyrat,Franck MAZEYRAT,35:38:08,311,France,FR,,45-49,H
28220.serge.bellenoue,Serge BELLENOUE,35:38:17,312,France,FR,,55-59,H
2590.eric.pineau,Eric PINEAU,35:38:51,313,France,FR,,40-44,H
2597.jeanmarc.jougneau,Jean-Marc JOUGNEAU,35:39:56,314,France,FR,,45-49,H
6905.laurent.martin,Laurent MARTIN,35:40:53,315,France,FR,,35-39,H
