runnerUri,fullname,time,rank,nationality,nationalityCode,index,ageGroup,gender
,Anonymous,31:07:57,62,Espagne,ES,,35-39,H
73432.thierry.cussac,Thierry CUSSAC,31:16:04,63,France,FR,,40-44,H
75934.julio.rodriguez,Julio RODRIGUEZ,31:52:11,64,Espagne,ES,,35-39,H
11056.marc.toubin,Marc TOUBIN,31:57:02,65,France,FR,,35-39,H
20057.julien.voeffray,Julien VOEFFRAY,32:01:41,66,Suisse,CH,,20-34,H
57825.andrew.findley,Andrew FINDLEY,32:01:51,67,Royaume-Uni,GB,,45-49,H
6289.mathieu.motsch,Mathieu MOTSCH,32:01:52,68,France,FR,,35-39,H
55348.nikolaos.petropoulos,Nikolaos PETROPOULOS,32:01:53,69,Grèce,GR,,40-44,H
42642.christophe.meier,Christophe MEIER,32:04:01,70,Suisse,CH,,35-39,H
75935.jordi.calduchprat,Jordi CALDUCH-PRAT,32:05:09,71,Espagne,ES,,35-39,H
20967.gianluca.galeati,Gianluca GALEATI,32:14:00,72,Italie,IT,,20-34,H
30471.davide.grazielli,Davide GRAZIELLI,32:14:02,73,Italie,IT,,35-39,H
24.johan.moussel,Johan MOUSSEL,32:15:35,74,France,FR,,35-39,H
6642.jerome.bereziat,Jerome BEREZIAT,32:18:52,75,France,FR,,35-39,H
10427.jacky.deconihout,Jacky DECONIHOUT,32:20:39,76,France,FR,,55-59,H
20184.benoit.clement,Benoit CLEMENT,32:20:39,76,Suisse,CH,,40-44,H
37727.maria.semerjian,Maria SEMERJIAN,32:22:18,78,France,FR,,35-39,F
19607.michele.benamati,Michele BENAMATI,32:23:08,79,Italie,IT,,40-44,H
48405.daniel.egli,Daniel EGLI,32:27:45,80,Suisse,CH,,40-44,H
19014.jason.poole,Jason POOLE,32:27:54,81,Etats-Unis,US,,40-44,H
75936.paul.maisonnier,Paul MAISONNIER,32:30:38,82,France,FR,,45-49,H
20417.gerard.minary,Gerard MINARY,32:31:41,83,France,FR,,55-59,H
62537.christoph.lux,Christoph LUX,32:33:48,84,Allemagne,DE,,20-34,H
67514.thomas.tribius,Thomas TRIBIUS,32:34:18,85,Allemagne,DE,,45-49,H
75937.roger.vallsjove,Roger VALLS-JOVE,32:38:37,86,Espagne,ES,,20-34,H
11505.eric.henry,Eric HENRY,32:48:13,87,France,FR,,40-44,H
27899.jeanchristophe.bessiere,Jean-Christophe BESSIERE,32:49:42,88,France,FR,,45-49,H
75938.patrice.henry,Patrice HENRY,32:51:44,89,France,FR,,60-64,H
75.jeanluc.lefrancois,Jean-Luc LEFRANCOIS,32:56:14,90,France,FR,,45-49,H
561192.miguel.filgueiras,Miguel FILGUEIRAS,32:56:44,91,Espagne,ES,,40-44,H
41861.yves.jacquet,Yves JACQUET,32:58:52,92,France,FR,,50-54,H
11514.patrice.pajean,Patrice PAJEAN,33:00:27,93,France,FR,,35-39,H
10650.roland.gers,Roland GERS,33:01:00,94,France,FR,,20-34,H
870514.valentin.delacerdacisternes,Valentin DE LA CERDA CISTERNES,33:01:23,95,Espagne,ES,,35-39,H
20428.achim.mink,Achim MINK,33:03:55,96,Allemagne,DE,,40-44,H
55378.panagiotis.konstantinou,Panagiotis KONSTANTINOU,33:05:38,97,Grèce,GR,,40-44,H
340614.kian.pourady,Kian POURADY,33:06:16,98,France,FR,,40-44,H
42796.eric.moine,Eric MOINE,33:09:25,99,France,FR,,50-54,H
10441.herve.fuchs,Herve FUCHS,33:09:25,99,France,FR,,40-44,H
8293.raphael.bodiguel,Raphaël BODIGUEL,33:13:26,101,France,FR,,40-44,H
30609.maurizio.sala,Maurizio SALA,33:15:15,102,Italie,IT,,45-49,H
6669.tanguy.epale,Tanguy EPALE,33:15:16,103,France,FR,,35-39,H
7868.denis.gremeaux,Denis GREMEAUX,33:17:15,104,France,FR,,40-44,H
75940.digby.harris,Digby HARRIS,33:19:05,105,Royaume-Uni,GB,,40-44,H
10711.gilles.repellin,Gilles REPELLIN,33:20:42,106,France,FR,,40-44,H
44244.yann.lepage,Yann LEPAGE,33:28:36,107,France,FR,,35-39,H
30008.paul.cascarino,Paul CASCARINO,33:29:54,108,France,FR,,40-44,H
32242.enric.gonzalezlopera,Enric GONZALEZ LOPERA,33:34:07,109,Espagne,ES,,35-39,H
41768.benoit.luchez,Benoit LUCHEZ,33:34:39,110,France,FR,,35-39,H
388872.didier.garnier,Didier GARNIER,33:35:09,111,France,FR,,35-39,H
73319.guy.berton,Guy BERTON,33:36:00,112,Belgique,BE,,40-44,H
6300.serge.lamendour,Serge LAMENDOUR,33:36:45,113,France,FR,,40-44,H
75942.oscar.aguinagaiza,Oscar AGUINAGA-IZA,33:44:56,114,Espagne,ES,,35-39,H
75943.enric.carrerasdorca,Enric CARRERAS-DORCA,33:45:22,115,Espagne,ES,,20-34,H
25216.hubert.binder,Hubert BINDER,33:46:49,116,France,FR,,40-44,H
20067.niels.grimpeluhmann,Niels GRIMPE-LUHMANN,33:46:49,116,Allemagne,DE,,45-49,H
62928.dieter.guentner,Dieter GUENTNER,33:52:21,118,Allemagne,DE,,45-49,H
75944.dominique.laville,Dominique LAVILLE,34:01:05,119,France,FR,,50-54,H
19317.simonetta.castelli,Simonetta CASTELLI,34:04:20,120,Italie,IT,,45-49,F
41299.renaud.lobry,Renaud LOBRY,34:13:28,121,France,FR,,40-44,H
179.robert.westaway,Robert WESTAWAY,34:13:54,122,Nouvelle-Zélande,NZ,,40-44,H
19628.konstantinos.kozanitis,Konstantinos KOZANITIS,34:14:50,123,Grèce,GR,,40-44,H
60008.margaretha.fortmann,Margaretha FORTMANN,34:15:23,124,Australie,AU,,20-34,F
11532.roland.poly,Roland POLY,34:18:04,125,France,FR,,60-64,H
20447.david.delille,David DELILLE,34:18:45,126,France,FR,,20-34,H
41858.martin.delarue,Martin DELARUE,34:27:03,127,France,FR,,40-44,H
75945.guillaume.chelius,Guillaume CHELIUS,34:27:03,127,France,FR,,20-34,H
8330.bruno.felgines,Bruno FELGINES,34:29:49,129,France,FR,,40-44,H
25246.francis.baudet,Francis BAUDET,34:29:56,130,France,FR,,55-59,H
9890.gilles.cavertdelatour,Gilles CAVERT-DE LA TOUR,34:34:32,131,France,FR,,45-49,H
48686.franco.radaelli,Franco RADAELLI,34:36:18,132,Italie,IT,,40-44,H
19625.pal.polgar,Pal POLGAR,34:36:28,133,Hongrie,HU,,55-59,H
20405.didier.roy,Didier ROY,34:38:13,134,France,FR,,40-44,H
36478.takashi.nakagawa,Takashi NAKAGAWA,34:38:55,135,Japon,JP,,35-39,H
75946.oscar.defrancisco,Oscar DE FRANCISCO,34:44:05,136,Espagne,ES,,35-39,H
57824.dietmar.fiedler,Dietmar FIEDLER,34:45:26,137,Autriche,AT,,20-34,H
75947.joel.saulay,Joel SAULAY,34:48:30,138,France,FR,,45-49,H
44897.tom.siener,Tom SIENER,34:48:32,139,Allemagne,DE,,40-44,H
10442.cyrille.carrasco,Cyrille CARRASCO,34:54:23,140,France,FR,,40-44,H
9885.damien.vaugoyeau,Damien VAUGOYEAU,34:54:44,141,France,FR,,35-39,H
10535.serge.lefebvre,Serge LEFEBVRE,34:59:17,142,France,FR,,40-44,H
18760.beat.lohner,Beat LOHNER,34:59:36,143,Liechtenstein,LI,,40-44,H
75948.christophe.carminati,Christophe CARMINATI,35:00:02,144,France,FR,,40-44,H
6698.pascal.morelli,Pascal MORELLI,35:00:03,145,France,FR,,35-39,H
7166.patrick.tirello,Patrick TIRELLO,35:00:38,146,France,FR,,40-44,H
126.philippe.treuil,Philippe TREUIL,35:02:03,147,France,FR,,50-54,H
7247.frederic.vidotto,Frederic VIDOTTO,35:02:36,148,France,FR,,35-39,H
34657.daniele.settesoldi,Daniele SETTESOLDI,35:04:42,149,Italie,IT,,40-44,H
75949.valenti.cruzladera,Valenti CRUZ-LADERA,35:05:27,150,Espagne,ES,,40-44,H
8782.nicolas.eyroulet,Nicolas EYROULET,35:09:28,151,France,FR,,20-34,H
10817.mariechristine.pasero,Marie-Christine PASERO,35:10:11,152,France,FR,,50-54,F
75950.joan.riustorner,Joan RIUS-TORNER,35:10:13,153,Espagne,ES,,45-49,H
75951.stephane.pillaud,Stephane PILLAUD,35:11:12,154,France,FR,,40-44,H
113660.stephane.jung,Stephane JUNG,35:13:46,155,France,FR,,40-44,H
43904.denis.dechivre,Denis DE CHIVRE,35:16:20,156,France,FR,,35-39,H
38665.adrien.abry,Adrien ABRY,35:16:55,157,France,FR,,20-34,H
21292.carlo.saccardo,Carlo SACCARDO,35:17:43,158,Italie,IT,,50-54,H
10438.massimo.zaccaria,Massimo ZACCARIA,35:17:44,159,Italie,IT,,40-44,H
19275.giuliana.arrigoni,Giuliana ARRIGONI,35:20:27,160,Italie,IT,,45-49,F
75952.richard.brown,Richard BROWN,35:20:38,161,Royaume-Uni,GB,,40-44,H
74982.borkur.arnason,Börkur ARNASON,35:22:57,162,Islande,IS,,35-39,H
43026.bernard.blachas,Bernard BLACHAS,35:24:32,163,France,FR,,60-64,H
20999.elio.foiadelli,Elio FOIADELLI,35:27:19,164,Italie,IT,,45-49,H
234.bruno.batisse,Bruno BATISSE,35:29:35,165,France,FR,,35-39,H
21104.patrizia.pensa,Patrizia PENSA,35:29:38,166,Italie,IT,,45-49,F
142.michel.ferre,Michel FERRE,35:31:23,167,France,FR,,50-54,H
19968.michel.cherix,Michel CHERIX,35:36:30,168,Suisse,CH,,45-49,H
40284.stephane.berthe,Stephane BERTHE,35:38:17,169,France,FR,,40-44,H
75953.gerald.gaborieau,Gerald GABORIEAU,35:39:29,170,Belgique,BE,,45-49,H
30018.frederic.teyssandier,Frederic TEYSSANDIER,35:41:10,171,France,FR,,20-34,H
75954.david.lecoanet,David LECOANET,35:41:19,172,France,FR,,40-44,H
31715.juansalvador.arinomaties,Juan-Salvador ARINO-MATIES,35:41:49,173,Espagne,ES,,50-54,H
6389.thierry.escudero,Thierry ESCUDERO,35:45:19,174,France,FR,,45-49,H
75955.bruno.doridant,Bruno DORIDANT,35:46:42,175,France,FR,,45-49,H
73409.arnaud.schroeder,Arnaud SCHROEDER,35:46:53,176,France,FR,,35-39,H
75956.pedro.silva,Pedro SILVA,35:47:48,177,Portugal,PT,,45-49,H
1894033.hugo.monville,Hugo MONVILLE,35:47:49,178,France,FR,,20-34,H
8699.salvador.soriano,Salvador SORIANO,35:49:45,179,France,FR,,50-54,H
75957.jesusemiliano.martinpozas,Jesus Emiliano MARTIN POZAS,35:50:48,180,Espagne,ES,,45-49,H
14106.franck.heuze,Franck HEUZE,35:52:21,181,France,FR,,45-49,H
51250.tom.keely,Tom KEELY,35:54:50,182,Irlande,IE,,45-49,H
56401.prokopios.arkoudis,Prokopios ARKOUDIS,35:55:47,183,Grèce,GR,,45-49,H
75958.mihaiconstantin.orleanu,Mihai-Constantin ORLEANU,35:55:48,184,Roumanie,RO,,45-49,H
75959.raphael.cheriet,Raphael CHERIET,35:55:50,185,France,FR,,40-44,H
19394.stefano.martini,Stefano MARTINI,35:56:31,186,Italie,IT,,35-39,H
24596.gabriel.abbey,Gabriel ABBEY,35:57:07,187,France,FR,,35-39,H
6958.olivier.vancassel,Olivier VANCASSEL,36:00:27,188,France,FR,,35-39,H
41281.pietro.convertini,Pietro CONVERTINI,36:02:38,189,France,FR,,45-49,H
349.bruno.merindol,Bruno MERINDOL,36:04:35,190,France,FR,,20-34,H
30321.jeanfrancois.cuveillier,Jean-Francois CUVEILLIER,36:04:45,191,France,FR,,45-49,H
19026.michael.hempel,Michael HEMPEL,36:05:30,192,Allemagne,DE,,20-34,H
863.vincent.narbaud,Vincent NARBAUD,36:05:37,193,France,FR,,45-49,H
36469.tomohiro.hosaka,Tomohiro HOSAKA,36:05:52,194,Japon,JP,,35-39,H
36437.masahiro.ono,Masahiro ONO,36:05:53,195,Japon,JP,,20-34,H
49343.takashi.yamada,Takashi YAMADA,36:05:54,196,Japon,JP,,20-34,H
36464.junichi.seki,Junichi SEKI,36:05:54,196,Japon,JP,,35-39,H
75960.takashi.okubo,Takashi OKUBO,36:05:54,196,Japon,JP,,35-39,H
2568.jeanpierre.costa,Jean-Pierre COSTA,36:08:03,199,France,FR,,50-54,H
24064.benoit.cassan,Benoit CASSAN,36:08:52,200,France,FR,,40-44,H
39247.bruno.edelin,Bruno EDELIN,36:11:51,201,France,FR,,45-49,H
75961.vicente.munozromero,Vicente MUNOZ-ROMERO,36:13:58,202,Espagne,ES,,20-34,H
24930.geraldine.loewenguth,Geraldine LOEWENGUTH,36:16:00,203,France,FR,,45-49,F
2555.jeanluc.ducourtieux,Jean Luc DUCOURTIEUX,36:16:04,204,France,FR,,50-54,H
73510.daniel.barnett,Daniel BARNETT,36:16:48,205,Royaume-Uni,GB,,20-34,H
206570.albert.perezvalero,Albert PEREZ-VALERO,36:17:55,206,Espagne,ES,,35-39,H
7287.gerard.soler,Gerard SOLER-SEGU,36:17:55,206,Espagne,ES,,20-34,H
31633.josepmaria.salicrumontaner,Josep-Maria SALICRU-MONTANER,36:17:55,206,Espagne,ES,,35-39,H
,Anonymous,36:17:55,206,Espagne,ES,,20-34,H
12292.mateu.planellapares,Mateu PLANELLA-PARES,36:17:55,206,Espagne,ES,,20-34,H
11786.judit.casasalvarez,Judit CASAS-ALVAREZ,36:17:55,206,Espagne,ES,,20-34,F
11141.jeremy.jobert,Jeremy JOBERT,36:18:13,212,France,FR,,20-34,H
24959.bruno.lascols,Bruno LASCOLS,36:19:40,213,France,FR,,50-54,H
6380.denis.grandjean,Denis GRANDJEAN,36:19:46,214,Suisse,CH,,50-54,H
7046.rachid.azeggagh,Rachid AZEGGAGH,36:19:48,215,France,FR,,45-49,H
6352.eric.boitte,Eric BOITTE,36:19:53,216,France,FR,,40-44,H
436.regis.gasperi,Regis GASPERI,36:20:37,217,France,FR,,45-49,H
41595.franck.barbier,Franck BARBIER,36:21:40,218,France,FR,,45-49,H
41307.arnaud.souloumiac,Arnaud SOULOUMIAC,36:22:17,219,France,FR,,40-44,H
75963.franciscoa.garciarodriguez,Francisco-A GARCIA-RODRIGUEZ,36:22:18,220,Espagne,ES,,50-54,H
8373.laurent.alexandrowicz,Laurent ALEXANDROWICZ,36:22:30,221,France,FR,,45-49,H
51203.simon.ellis,Simon ELLIS,36:23:47,222,Royaume-Uni,GB,,45-49,H
30610.fabio.festorazzi,Fabio FESTORAZZI,36:24:02,223,Italie,IT,,40-44,H
45154.naoto.takamatsu,Naoto TAKAMATSU,36:25:12,224,Japon,JP,,35-39,H
73547.mickael.marclay,Mickael MARCLAY,36:25:16,225,France,FR,,20-34,H
6362.alain.boutet,Alain BOUTET,36:26:18,226,France,FR,,40-44,H
6006.didier.chaffard,Didier CHAFFARD,36:27:55,227,France,FR,,40-44,H
75964.manuelignacio.buenolorenzo,Manuel-Ignacio BUENO-LORENZO,36:28:50,228,Espagne,ES,,40-44,H
41292.nicolas.caille,Nicolas CAILLE,36:34:13,229,France,FR,,45-49,H
41766.rodolphe.charpentier,Rodolphe CHARPENTIER,36:35:33,230,France,FR,,35-39,H
156400.tatsuro.aoyama,Tatsuro AOYAMA,36:35:46,231,Japon,JP,,35-39,H
10419.laurent.filhol,Laurent FILHOL,36:36:23,232,France,FR,,35-39,H
75965.franciscojavier.sanagustin,Francisco Javier SANAGUSTIN,36:39:49,233,Espagne,ES,,50-54,H
7728.enrique.badiaizquierdo,Enrique BADIA-IZQUIERDO,36:42:47,234,Espagne,ES,,35-39,H
10826.frederic.vuillemin,Frederic VUILLEMIN,36:45:22,235,France,FR,,40-44,H
102.gianluca.dimeo,Gianluca DI MEO,36:45:54,236,Italie,IT,,35-39,H
75966.tomasz.baranow,Tomasz BARANOW,36:46:19,237,Pologne,PL,,35-39,H
51193.mark.leggett,Mark LEGGETT,36:47:29,238,Royaume-Uni,GB,,40-44,H
158266.hiroshi.abe,Hiroshi ABE,36:48:08,239,Japon,JP,,35-39,H
49030.kazunori.sadahiro,Kazunori SADAHIRO,36:48:09,240,Japon,JP,,35-39,H
7725.gerard.evain,Gerard EVAIN,36:48:57,241,France,FR,,45-49,H
21285.roberto.novello,Roberto NOVELLO,36:49:03,242,Italie,IT,,35-39,H
75967.marc.rosaz,Marc ROSAZ,36:50:11,243,France,FR,,35-39,H
6916.stephane.leroux,Stephane LEROUX,36:50:24,244,France,FR,,40-44,H
8985.jeanfrancois.meyer,Jean-Francois MEYER,36:51:18,245,France,FR,,40-44,H
73471.gilbert.barthelemy,Gilbert BARTHELEMY,36:51:36,246,France,FR,,50-54,H
20094.frederik.gregaard,Frederik GREGAARD,36:52:27,247,Danemark,DK,,20-34,H
73449.quentin.charron,Quentin CHARRON,36:54:12,248,France,FR,,20-34,H
38023.sergey.soloviev,Sergey SOLOVIEV,36:56:07,249,Ukraine,UA,,40-44,H
42063.franck.ducerf,Franck DUCERF,37:00:43,250,France,FR,,45-49,H
73501.frederic.jouinot,Frederic JOUINOT,37:03:21,251,France,FR,,35-39,H
28584.damien.petitjean,Damien PETITJEAN,37:03:27,252,France,FR,,35-39,H
26549.willy.dujardin,Willy DUJARDIN,37:03:31,253,France,FR,,35-39,H
75968.laurent.espitalier,Laurent ESPITALIER,37:03:33,254,France,FR,,40-44,H
23811.jeanmarie.etheve,Jean-Marie ETHEVE,37:03:37,255,France,FR,,45-49,H
75969.jordi.massanacuadras,Jordi MASSANA-CUADRAS,37:11:33,256,Espagne,ES,,35-39,H
6008.jeanpierre.chirol,Jean-Pierre CHIROL,37:14:51,257,France,FR,,50-54,H
9891.didier.chapuis,Didier CHAPUIS,37:16:56,258,France,FR,,40-44,H
6656.alain.fays,Alain FAYS,37:17:49,259,France,FR,,50-54,H
10739.yves.colloud,Yves COLLOUD,37:18:18,260,France,FR,,45-49,H
41501.jerome.cavalier,Jerome CAVALIER,37:20:45,261,France,FR,,40-44,H
75970.kevin.murdock,Kevin MURDOCK,37:21:06,262,Irlande,IE,,45-49,H
10732.jeanluc.pigeault,Jean-Luc PIGEAULT,37:24:07,263,France,FR,,50-54,H
41867.didier.delemontez,Didier DELEMONTEZ,37:24:08,264,France,FR,,50-54,H
12398.antonio.andradechacon,Antonio ANDRADE-CHACON,37:24:14,265,Espagne,ES,,40-44,H
20069.alain.bartolini,Alain BARTOLINI,37:31:25,266,Suisse,CH,,35-39,H
30333.philippe.goffard,Philippe GOFFARD,37:32:55,267,France,FR,,50-54,H
12868.mario.rodriguez,Mario RODRIGUEZ,37:33:06,268,Espagne,ES,,35-39,H
42808.guy.savelli,Guy SAVELLI,37:33:34,269,France,FR,,45-49,H
13517.joseramon.sousalebaniegos,Jose-Ramón SOUSA-LEBANIEGOS,37:34:40,270,Espagne,ES,,35-39,H
75971.jeanpaul.etchenique,Jean-Paul ETCHENIQUE,37:35:24,271,France,FR,,40-44,H
75972.ximun.galanenaaguirre,Ximun GALANENA-AGUIRRE,37:35:25,272,France,FR,,45-49,H
30334.frederic.zonca,Frederic ZONCA,37:37:27,273,France,FR,,45-49,H
73474.dace.tranina,Dace TRANINA,37:37:34,274,Lettonie,LV,,20-34,F
33426.franck.horentguerra,Franck HORENT-GUERRA,37:38:10,275,France,FR,,40-44,H
19982.peter.lestak,Peter LESTAK,37:38:28,276,Slovaquie,SK,,40-44,H
75974.oscar.sanchezvines,Oscar SANCHEZ-VINES,37:38:33,277,Espagne,ES,,20-34,H
13922.jone.pelaezfernandez,Jone PELAEZ-FERNANDEZ,37:41:07,278,Espagne,ES,,45-49,F
,Anonymous,37:42:43,279,Italie,IT,,35-39,H
8714.genevieve.bardonsoriano,Genevieve BARDON-SORIANO,37:44:08,280,France,FR,,50-54,F
75976.jeanpierre.miquel,Jean-Pierre MIQUEL,37:44:29,281,France,FR,,40-44,H
19657.giovanni.pozzi,Giovanni POZZI,37:46:12,282,Italie,IT,,40-44,H
21297.corradogiuseppe.alberti,Corrado-Giuseppe ALBERTI,37:46:12,282,Italie,IT,,45-49,H
8204.philippe.gamen,Philippe GAMEN,37:47:44,284,France,FR,,45-49,H
20089.tamagawa.hiroyuki,Hiroyuki TAMAGAWA (Tamagawa HIROYUKI),37:47:52,285,Japon,JP,,35-39,H
75977.enric.pintofulla,Enric PINTO-FULLA,37:48:33,286,Espagne,ES,,20-34,H
75978.jordi.codinaventura,Jordi CODINA-VENTURA,37:48:34,287,Espagne,ES,,35-39,H
9136.bastien.bony,Bastien BONY,37:48:42,288,France,FR,,40-44,H
10738.laurent.abel,Laurent ABEL,37:50:18,289,France,FR,,45-49,H
7515.jerome.perrier,Jerome PERRIER,37:55:05,290,France,FR,,20-34,H
11112.yohann.giner,Yohann GINER,37:55:40,291,France,FR,,35-39,H
75979.eric.achard,Eric ACHARD,37:55:53,292,France,FR,,50-54,H
26025.laurent.arnaud,Laurent ARNAUD,37:57:16,293,France,FR,,40-44,H
11067.laurent.gombert,Laurent GOMBERT,37:57:40,294,France,FR,,35-39,H
40618.ghislain.brefuel,Ghislain BREFUEL,37:57:41,295,France,FR,,40-44,H
28288.yann.gabet,Yann GABET,37:57:58,296,France,FR,,40-44,H
39346.philippe.cotart,Philippe COTART,37:58:31,297,France,FR,,20-34,H
10459.yannick.flamand,Yannick FLAMAND,37:58:31,297,France,FR,,40-44,H
28218.edmond.ouvrierneyret,Edmond OUVRIER-NEYRET,38:00:30,299,France,FR,,45-49,H
19901.ignacio.packer,Ignacio PACKER,38:01:57,300,Suisse,CH,,45-49,H
75981.jocelyn.corbeil,Jocelyn CORBEIL,38:02:02,301,Canada,CA,,45-49,H
45119.freddy.burgin,Freddy BÜRGIN,38:03:16,302,Suisse,CH,,45-49,H
30518.sergio.cucchi,Sergio CUCCHI,38:03:36,303,Italie,IT,,40-44,H
27600.laurent.chyra,Laurent CHYRA,38:06:03,304,France,FR,,40-44,H
1191.olivier.gruffaz,Olivier GRUFFAZ,38:06:12,305,France,FR,,40-44,H
210.corinne.gruffaz,Corinne GRUFFAZ,38:06:13,306,France,FR,,35-39,F
11200.christophe.arlot,Christophe ARLOT,38:07:00,307,France,FR,,45-49,H
56472.nikolaos.kitrinos,Nikolaos KITRINOS,38:07:39,308,Grèce,GR,,40-44,H
10742.laurent.lambert,Laurent LAMBERT,38:07:46,309,France,FR,,40-44,H
52470.thomas.reeves,Thomas REEVES,38:08:04,310,Royaume-Uni,GB,,40-44,H
