runnerUri,fullname,time,rank,nationality,nationalityCode,index,ageGroup,gender
20960.igor.marchetti,Igor MARCHETTI,14:50:38,94,Italie,IT,,20-34,H
10238.igor.rubbo,Igor RUBBO,14:51:16,95,Italie,IT,,40-44,H
11760.ulrich.calmbach,Ulrich CALMBACH,14:54:07,96,Allemagne,DE,,50-54,H
23935.benoit.fayard,Benoit FAYARD,14:54:38,97,France,FR,,20-34,H
18738.lewis.grundy,Lewis GRUNDY,14:55:49,98,Allemagne,DE,,45-49,H
18976.thomas.wagner,Thomas WAGNER,14:56:57,99,Autriche,AT,,20-34,H
76402.jordi.martinezdemarsay,Jordi MARTINEZ-DE MARSAY,14:57:34,100,Espagne,ES,,40-44,H
12831.nerea.martinezurruzola,Nerea MARTINEZ-URRUZOLA,14:58:59,101,Espagne,ES,,40-44,F
12834.manuel.perozomosquero,Manuel PEROZO-MOSQUERO,14:59:15,102,Espagne,ES,,45-49,H
106876.leire.iruretagoyenaotegui,Leire IRURETAGOYENA-OTEGUI,14:59:48,103,Espagne,ES,,35-39,F
34348.david.ruttum,David RUTTUM,15:01:21,104,Etats-Unis,US,,20-34,H
24908.thierry.aubert,Thierry AUBERT,15:01:50,105,France,FR,,40-44,H
330405.christophe.schneider,Christophe SCHNEIDER,15:01:54,106,France,FR,,20-34,H
57534.luca.guerini,Luca GUERINI,15:02:30,107,Italie,IT,,45-49,H
72326.javier.ginecid,Javier GINE-CID,15:02:58,108,Espagne,ES,,35-39,H
25211.bruno.toamain,Bruno TOAMAIN,15:04:22,109,France,FR,,35-39,H
72738.carlos.marinmartin,Carlos MARIN-MARTIN,15:05:03,110,Espagne,ES,,40-44,H
2533.sebastien.henri,Sebastien HENRI,15:05:04,111,France,FR,,20-34,H
387.alexandre.deguil,Alexandre DEGUIL,15:05:57,112,France,FR,,20-34,H
21280.gustavo.sangiorgi,Gustavo SANGIORGI,15:06:51,113,Italie,IT,,45-49,H
685931.thomas.adams,Thomas ADAMS,15:07:51,114,Royaume-Uni,GB,,20-34,H
10427.jacky.deconihout,Jacky DECONIHOUT,15:09:04,115,France,FR,,60-64,H
26497.elie.pinson,Elie PINSON,15:12:13,116,France,FR,,50-54,H
73315.pepelu.ballestergomez,Pepelu BALLESTER GOMEZ,15:12:57,117,Espagne,ES,,35-39,H
13829.pau.vivesxiol,Pau VIVES-XIOL,15:12:58,118,Espagne,ES,,35-39,H
42790.marc.tisserant,Marc TISSERANT,15:14:21,119,France,FR,,40-44,H
2723.meghan.canfield,Meghan CANFIELD,15:14:25,120,Etats-Unis,US,,50-54,F
27382.christian.dilmi,Christian DILMI,15:14:59,121,France,FR,,45-49,H
60002.jordi.cabasalvo,Jordi CABA-SALVO,15:16:35,122,Espagne,ES,,35-39,H
10652.marcel.collet,Marcel COLLET,15:16:54,123,France,FR,,55-59,H
78154.olly.stephenson,Olly STEPHENSON,15:17:44,124,Royaume-Uni,GB,,40-44,H
21221.danilo.braghini,Danilo BRAGHINI,15:18:18,125,Italie,IT,,45-49,H
60538.massimo.domenino,Massimo DOMENINO,15:18:39,126,Italie,IT,,40-44,H
7849.julien.germain,Julien GERMAIN,15:18:54,127,France,FR,,35-39,H
127386.johan.malard,Johan MALARD,15:19:10,128,France,FR,,35-39,H
,Anonymous,15:19:17,129,Espagne,ES,,20-34,H
124736.felix.valdavidarodriguez,Felix VALDAVIDA-RODRIGUEZ,15:19:17,130,Espagne,ES,,45-49,H
124951.david.carrascobellmunt,David CARRASCO-BELLMUNT,15:19:19,131,Espagne,ES,,40-44,H
6303.philippe.palous,Philippe PALOUS,15:20:18,132,France,FR,,40-44,H
73308.delphine.avenier,Delphine AVENIER,15:20:50,133,France,FR,,35-39,F
13334.tomas.perezsuarez,Tomas PEREZ-SUAREZ,15:22:15,134,Espagne,ES,,45-49,H
36456.kazuyuki.takahashi,Kazuyuki TAKAHASHI,15:22:37,135,Japon,JP,,20-34,H
15994.alexander.bollfrass,Alexander BOLLFRASS,15:23:01,136,Etats-Unis,US,,20-34,H
72750.gerard.lenchantin,Gerard LENCHANTIN,15:24:44,137,France,FR,,60-64,H
20172.arnaud.salmon,Arnaud SALMON,15:25:45,138,Belgique,BE,,20-34,H
41151.cedric.joie,Cedric JOIE,15:25:53,139,Belgique,BE,,35-39,H
14509.krissy.moehl,Krissy MOEHL,15:25:57,140,Etats-Unis,US,,35-39,F
124485.erlantz.zaldunbide,Erlantz ZALDUNBIDE,15:26:02,141,Espagne,ES,,20-34,H
11474.stephane.cabon,Stephane CABON,15:26:04,142,France,FR,,35-39,H
12645.txomin.isuntzazelaia,Txomin ISUNTZA-ZELAIA,15:26:15,143,Espagne,ES,,40-44,H
44847.ruediger.wegner,Ruediger WEGNER,15:26:46,144,Allemagne,DE,,40-44,H
19590.christian.modena,Christian MODENA,15:27:56,145,Italie,IT,,20-34,H
10696.regis.beurrier,Regis BEURRIER,15:28:36,146,France,FR,,35-39,H
19960.pascal.pittet,Pascal PITTET,15:30:06,147,Suisse,CH,,45-49,H
72317.florent.maurin,Florent MAURIN,15:31:44,148,France,FR,,35-39,H
20405.didier.roy,Didier ROY,15:31:50,149,France,FR,,40-44,H
6006.didier.chaffard,Didier CHAFFARD,15:32:26,150,France,FR,,40-44,H
2593.bruno.caillet,Bruno CAILLET,15:33:20,151,France,FR,,20-34,H
78270.judicael.champion,Judicael CHAMPION,15:34:20,152,France,FR,,35-39,H
5990.olivier.cunibil,Olivier CUNIBIL,15:34:37,153,France,FR,,35-39,H
9865.francois.vitrat,François VITRAT,15:35:11,154,France,FR,,35-39,H
156372.stuart.air,Stuart AIR,15:35:16,155,Royaume-Uni,GB,,20-34,H
,Anonymous,15:35:26,156,Etats-Unis,US,,20-34,H
26515.christophe.fournier,Christophe FOURNIER,15:35:41,157,France,FR,,40-44,H
12821.zigor.iturrieta,Zigor ITURRIETA,15:36:20,158,Espagne,ES,,35-39,H
12641.denise.zimmermann,Denise ZIMMERMANN,15:36:49,159,Suisse,CH,,35-39,F
130768.aitor.elustondo,Aitor ELUSTONDO,15:37:18,160,Espagne,ES,,40-44,H
41864.matthieu.tavernier,Matthieu TAVERNIER,15:37:29,161,France,FR,,20-34,H
21359.keith.knipling,Keith KNIPLING,15:37:40,162,Etats-Unis,US,,35-39,H
148818.lawrence.eccles,Lawrence ECCLES,15:37:49,163,Royaume-Uni,GB,,20-34,H
44244.yann.lepage,Yann LEPAGE,15:38:59,164,France,FR,,35-39,H
51179.john.millen,John MILLEN,15:39:26,165,Royaume-Uni,GB,,35-39,H
59.fabrice.daletto,Fabrice D'ALETTO,15:40:08,166,France,FR,,35-39,H
19885.joachim.pellissier,Joachim PELLISSIER,15:41:17,167,Suisse,CH,,20-34,H
33458.jeanchristophe.paoli,Jean-Christophe PAOLI,15:41:19,168,France,FR,,20-34,H
59323.fulvio.bertodo,Fulvio BERTODO,15:41:24,169,Italie,IT,,40-44,H
24579.yann.simard,Yann SIMARD,15:43:29,170,France,FR,,20-34,H
2722.chris.calzetta,Chris CALZETTA,15:44:25,171,Etats-Unis,US,,20-34,H
140700.julio.santosperez,Julio SANTOS PEREZ,15:45:00,172,Espagne,ES,,35-39,H
156375.ed.melbourne,Ed MELBOURNE,15:46:08,173,Royaume-Uni,GB,,20-34,H
58963.thomas.bohne,Thomas BOHNE,15:46:19,174,Allemagne,DE,,20-34,H
72313.wolfgang.zingl,Wolfgang ZINGL,15:46:44,175,Autriche,AT,,40-44,H
12286.juan.fuego,Juan FUEGO,15:46:47,176,Espagne,ES,,20-34,H
7654.siegfried.rouanet,Siegfried ROUANET,15:47:16,177,France,FR,,40-44,H
18997.torsten.schneider,Torsten SCHNEIDER,15:49:12,178,Allemagne,DE,,40-44,H
10869.antoine.destael,Antoine DE STAEL,15:49:56,179,France,FR,,20-34,H
26919.raphael.bounea,Raphael BOUNEA,15:51:16,180,France,FR,,35-39,H
7213.unai.bengoaanza,Unai BENGOA-ANZA,15:52:12,181,Espagne,ES,,35-39,H
156376.petr.kucera,Petr KUCERA,15:52:28,182,République tchèque,CZ,,40-44,H
27913.cedric.cardona,Cedric CARDONA,15:52:37,183,France,FR,,35-39,H
206570.albert.perezvalero,Albert PEREZ-VALERO,15:52:54,184,Espagne,ES,,35-39,H
2473.gaetan.roth,Gaetan ROTH,15:53:12,185,France,FR,,45-49,H
129452.juancarlos.cuellarruiz,Juan-Carlos CUELLAR-RUIZ,15:54:03,186,Espagne,ES,,35-39,H
126859.juan.imbernon,Juan IMBERNON,15:54:04,187,Espagne,ES,,40-44,H
140917.josemanuel.lopezlopez,José-Manuel LÓPEZ LÓPEZ,15:54:04,188,Espagne,ES,,35-39,H
471766.hyunchang.chung,Hyun Chang CHUNG,15:54:36,189,Corée du Sud,KR,,35-39,H
20184.benoit.clement,Benoit CLEMENT,15:54:46,190,Suisse,CH,,45-49,H
8355.bruno.lagarde,Bruno LAGARDE,15:55:33,191,France,FR,,50-54,H
6679.jeanluc.fillion,Jean-Luc FILLION,15:55:46,192,France,FR,,40-44,H
8201.matthieu.hubert,Matthieu HUBERT,15:55:54,193,France,FR,,35-39,H
46715.jolanda.linschooten,Jolanda LINSCHOOTEN,15:55:58,194,Pays-Bas,NL,,45-49,F
73851.francois.scalco,Francois SCALCO,15:56:37,195,France,FR,,45-49,H
2742.helen.cospolich,Helen COSPOLICH,15:57:36,196,Etats-Unis,US,,35-39,F
41911.sebastien.bouchet,Sebastien BOUCHET,15:57:48,197,France,FR,,35-39,H
72357.tomas.svoboda,Tomas SVOBODA,15:58:39,198,République tchèque,CZ,,40-44,H
148430.lizzie.wraith,Lizzie WRAITH,15:58:50,199,Royaume-Uni,GB,,20-34,F
13417.carlos.moranalonso,Carlos MORAN ALONSO,15:58:54,200,Espagne,ES,,50-54,H
13823.josu.unsionpabolleta,Josu UNSION-PABOLLETA,15:58:55,201,Espagne,ES,,55-59,H
83100.anthony.davies,Anthony DAVIES,15:58:59,202,Royaume-Uni,GB,,45-49,H
1145927.josep.peravall,Josep PERA VALL,15:59:24,203,Espagne,ES,,45-49,H
8964.alain.touletblanquet,Alain TOULET-BLANQUET,15:59:25,204,France,FR,,40-44,H
7867.labib.mokhtari,Labib MOKHTARI,15:59:54,205,France,FR,,50-54,H
10242.loic.vandenhelsken,Loic VANDENHELSKEN,16:00:02,206,France,FR,,40-44,H
19983.jeannoel.cretin,Jean-Noel CRETIN,16:00:35,207,France,FR,,45-49,H
10434.david.benech,David BENECH,16:01:23,208,France,FR,,40-44,H
124455.frantziskojabier.maizgastesi,Frantzisko-Jabier MAIZ-GASTESI,16:01:23,209,Espagne,ES,,50-54,H
45756.andreas.dornjenny,Andreas DORN-JENNY,16:01:31,210,Suisse,CH,,40-44,H
41958.charles.muzelle,Charles MUZELLE,16:02:27,211,France,FR,,35-39,H
7238.german.ganuzabeltran,German GANUZA-BELTRAN,16:03:04,212,Espagne,ES,,40-44,H
38814.jeanpierre.bergouli,Jean-Pierre BERGOULI,16:04:28,213,France,FR,,45-49,H
78155.yann.lefrancois,Yann LEFRANCOIS,16:04:44,214,France,FR,,35-39,H
59096.michele.rocelli,Michele ROCELLI,16:05:29,215,Italie,IT,,20-34,H
124528.adur.mendizabal,Adur MENDIZABAL,16:07:36,216,Espagne,ES,,20-34,H
124461.garikoitz.zumeta,Garikoitz ZUMETA,16:07:39,217,Espagne,ES,,20-34,H
6296.nicolas.charrier,Nicolas CHARRIER,16:09:09,218,France,FR,,20-34,H
51484.benjamin.kemp,Benjamin KEMP,16:09:35,219,Royaume-Uni,GB,,35-39,H
7839.damien.vesseau,Damien VESSEAU,16:10:15,220,France,FR,,20-34,H
6011.cyril.chouvy,Cyril CHOUVY,16:13:16,221,France,FR,,35-39,H
10679.christian.poigny,Christian POIGNY,16:14:40,222,France,FR,,35-39,H
23795.sebastien.cabon,Sebastien CABON,16:15:27,223,France,FR,,35-39,H
124503.xabier.irazustabarrena,Xabier IRAZUSTABARRENA,16:15:32,224,Espagne,ES,,20-34,H
74798.joao.faustino,Joao FAUSTINO,16:16:17,225,Portugal,PT,,35-39,H
125810.joaomiguel.colaco,Joao-Miguel COLACO,16:16:18,226,Portugal,PT,,35-39,H
156380.zsolt.kovacs,Zsolt KOVACS,16:16:47,227,Roumanie,RO,,20-34,H
156381.silviu.balan,Silviu BALAN,16:16:47,228,Roumanie,RO,,20-34,H
7216.patrick.delikat,Patrick DELIKAT,16:17:10,229,France,FR,,40-44,H
29769.yanqiao.yun,Yanqiao YUN,16:17:31,230,Chine,CN,,20-34,H
19332.alberto.furlan,Alberto FURLAN,16:17:37,231,Italie,IT,,35-39,H
18990.thomas.rosse,Thomas ROSSE,16:18:18,232,Allemagne,DE,,35-39,H
14106.franck.heuze,Franck HEUZE,16:19:07,233,France,FR,,45-49,H
20048.daniel.grataloup,Daniel GRATALOUP,16:19:58,234,France,FR,,50-54,H
11764.josemanuel.leonmedina,José Manuel LEON MEDINA,16:23:14,235,Espagne,ES,,40-44,H
2791.yosuke.murase,Yosuke MURASE,16:23:26,236,Japon,JP,,40-44,H
58964.alberto.bolcato,Alberto BOLCATO,16:23:29,237,Italie,IT,,45-49,H
18756.ingo.baumann,Ingo BAUMANN,16:23:43,238,Allemagne,DE,,40-44,H
156382.ricard.farriolalmirall,Ricard FARRIOL-ALMIRALL,16:25:02,239,Espagne,ES,,45-49,H
156383.robert.britton,Robert BRITTON,16:25:55,240,Royaume-Uni,GB,,20-34,H
43846.vincent.mengin,Vincent MENGIN,16:26:26,241,France,FR,,20-34,H
7876.emmanuel.barranger,Emmanuel BARRANGER,16:26:45,242,France,FR,,40-44,H
19277.daniele.piccoli,Daniele PICCOLI,16:26:48,243,Italie,IT,,45-49,H
5981.xavier.font,Xavier FONT,16:27:29,244,France,FR,,35-39,H
234614.stephane.ryckelynck,Stéphane RYCKELYNCK,16:27:52,245,France,FR,,20-34,H
107290.lukasz.fialkowski,Lukasz FIALKOWSKI,16:28:02,246,Pologne,PL,,20-34,H
36454.shigeru.furuta,Shigeru FURUTA,16:28:10,247,Japon,JP,,40-44,H
30035.gergely.medgyessy,Gergely MEDGYESSY,16:29:03,248,Hongrie,HU,,40-44,H
2158.karl.hoagland,Karl HOAGLAND,16:29:05,249,Etats-Unis,US,,45-49,H
19260.matteo.bolis,Matteo BOLIS,16:29:14,250,Italie,IT,,20-34,H
42221.luke.aspinall,Luke ASPINALL,16:29:22,251,Royaume-Uni,GB,,35-39,H
51290.mark.brooks,Mark BROOKS,16:30:01,252,Royaume-Uni,GB,,45-49,H
21236.renzo.bernardi,Renzo BERNARDI,16:30:12,253,Italie,IT,,40-44,H
213030.masayuki.tadokoro,Masayuki TADOKORO,16:30:49,254,Japon,JP,,20-34,H
12907.sigurdur.kiernan,Sigurdur KIERNAN,16:31:01,255,Islande,IS,,40-44,H
72843.alejandro.gerstl,Alejandro GERSTL,16:32:05,256,Venezuela,VE,,20-34,H
25965.thierry.lefloch,Thierry LE FLOCH,16:32:17,257,France,FR,,35-39,H
11071.guillaume.chipon,Guillaume CHIPON,16:32:25,258,France,FR,,35-39,H
20066.adrien.schluchter,Adrien SCHLUCHTER,16:33:22,259,Suisse,CH,,55-59,H
156385.andrzej.buchajewicz,Andrzej BUCHAJEWICZ,16:35:08,260,Pologne,PL,,45-49,H
72333.xavier.sauvagnac,Xavier SAUVAGNAC,16:35:10,261,France,FR,,45-49,H
10711.gilles.repellin,Gilles REPELLIN,16:35:16,262,France,FR,,45-49,H
38900.bruno.lempegnat,Bruno LEMPEGNAT,16:35:47,263,France,FR,,45-49,H
7859.laurent.martin,Laurent MARTIN,16:37:29,264,France,FR,,45-49,H
9900.cyrille.arnoux,Cyrille ARNOUX,16:37:36,265,France,FR,,40-44,H
60003.ross.litherland,Ross LITHERLAND,16:38:39,266,Royaume-Uni,GB,,35-39,H
25462.thierry.seiller,Thierry SEILLER,16:38:58,267,France,FR,,20-34,H
27414.eric.poilve,Eric POILVE,16:39:37,268,France,FR,,45-49,H
154277.dominiek.demeulemeester,Dominiek DE MEULEMEESTER,16:40:06,269,Belgique,BE,,40-44,H
27700.jeanbaptiste.charlin,Jean-Baptiste CHARLIN,16:40:57,270,France,FR,,20-34,H
107354.jacek.deneka,Jacek DENEKA,16:41:02,271,Pologne,PL,,35-39,H
48251.erik.jurander,Erik JURANDER,16:41:23,272,Suède,SE,,35-39,H
4923657.teresa.nimesperez,Teresa NIMES PEREZ,16:42:28,273,Espagne,ES,,20-34,F
31621.guillem.lopezfageda,Guillem LOPEZ-FAGEDA,16:42:30,274,Espagne,ES,,35-39,H
31717.jaume.delpalacioarguelles,Jaume DEL PALACIO-ARGÜELLES,16:42:31,275,Espagne,ES,,35-39,H
150743.pablo.boadamaqueda,Pablo BOADA-MAQUEDA,16:43:23,276,Espagne,ES,,20-34,H
41277.patrice.petiau,Patrice PETIAU,16:43:43,277,France,FR,,45-49,H
76427.paul.blanchet,Paul BLANCHET,16:43:43,278,France,FR,,40-44,H
72376.angelo.doria,Angelo D'ORIA,16:44:59,279,Italie,IT,,50-54,H
6969.jeanpierre.serasset,Jean-Pierre SERASSET,16:45:31,280,France,FR,,50-54,H
9125.alban.raigner,Alban RAIGNER,16:45:37,281,France,FR,,20-34,H
19095.heiko.bahnmueller,Heiko BAHNMUELLER,16:45:43,282,Allemagne,DE,,40-44,H
11079.matteo.malfa,Matteo MALFA,16:46:16,283,Italie,IT,,35-39,H
20970.marco.beretta,Marco BERETTA,16:46:20,284,Italie,IT,,50-54,H
19652.umberto.ferri,Umberto FERRI,16:46:21,285,Italie,IT,,40-44,H
20076.frederic.gachoud,Frederic GACHOUD,16:46:52,286,Suisse,CH,,45-49,H
30007.david.hennequin,David HENNEQUIN,16:47:14,287,France,FR,,20-34,H
156386.mohamed.faraj,Mohamed FARAJ,16:47:15,288,Maroc,MA,,35-39,H
13521.daniel.torrentsgil,Daniel TORRENTS-GIL,16:47:50,289,Espagne,ES,,35-39,H
81604.bernhard.kuderer,Bernhard KUDERER,16:47:59,290,Allemagne,DE,,45-49,H
115518.camille.fage,Camille FAGE,16:48:20,291,France,FR,,20-34,H
19593.gabriel.perenzoni,Gabriel PERENZONI,16:49:12,292,Italie,IT,,20-34,H
55742.leonidas.chasapidis,Leonidas CHASAPIDIS,16:49:26,293,Grèce,GR,,20-34,H
51487.fraser.scott,Fraser SCOTT,16:50:55,294,Royaume-Uni,GB,,35-39,H
2759.wayne.rancourt,Wayne RANCOURT,16:50:56,295,Etats-Unis,US,,50-54,H
20973.gianfranco.tartaglino,Gianfranco TARTAGLINO,16:51:22,296,Italie,IT,,50-54,H
72347.pierre.hoffmann,Pierre HOFFMANN,16:52:52,297,France,FR,,35-39,H
156387.esteban.diaz,Esteban DIAZ,16:53:59,298,Espagne,ES,,35-39,H
32037.vicente.morenogomis,Vicente MORENO GOMIS,16:55:25,299,Espagne,ES,,20-34,H
148811.matthew.neale,Matthew NEALE,16:56:47,300,Royaume-Uni,GB,,40-44,H
7502.jerome.depierre,Jerome DEPIERRE,16:56:49,301,France,FR,,20-34,H
32472.nicolas.saintandre,Nicolas SAINT-ANDRE,16:57:17,302,France,FR,,35-39,H
156388.daniel.runemalm,Daniel RUNEMALM,16:57:30,303,Suède,SE,,20-34,H
19281.alessandro.bertelle,Alessandro BERTELLE,16:57:39,304,Italie,IT,,20-34,H
