runnerUri,fullname,time,rank,nationality,nationalityCode,index,ageGroup,gender
58107.john.ellis,John ELLIS,33:56:28,174,Australie,AU,,35-39,H
302732.chad.lasater,Chad LASATER,33:56:28,174,Etats-Unis,US,,40-44,H
156393.jean.brown,Jean BROWN,33:57:59,177,Royaume-Uni,GB,,45-49,F
100218.bart.eigenhuis,Bart EIGENHUIS,33:58:15,178,Pays-Bas,NL,,45-49,H
205193.johannes.parkkonen,Johannes PARKKONEN,34:04:20,179,Finlande,FI,,40-44,H
536733.yanxing.ma,Yanxing MA,34:05:44,180,Chine,CN,,35-39,F
5976.yannick.maurin,Yannick MAURIN,34:09:35,181,France,FR,,40-44,H
158408.tetsuo.kiso,Tetsuo KISO,34:12:47,182,Japon,JP,,45-49,H
408656.irene.kinnegim,Irene KINNEGIM,34:12:55,183,Pays-Bas,NL,,40-44,F
149106.chris.baynhamhughes,Chris BAYNHAM-HUGHES,34:16:43,184,Royaume-Uni,GB,,40-44,H
696153.pirin.galov,Pirin GALOV,34:25:16,185,Bulgarie,BG,,40-44,H
32076.alicia.chaveli,Alicia CHAVELI,34:31:02,186,Espagne,ES,,40-44,F
28469.romain.sophys,Romain SOPHYS,34:31:32,187,France,FR,,35-39,H
6002.thomas.pierucci,Thomas PIERUCCI,34:31:44,188,France,FR,,35-39,H
196478.fernando.desamaniegosteta,Fernando DE SAMANIEGO-STETA,34:38:00,189,Mexique,MX,,20-34,H
143766.tiejun.li,Tiejun LI,34:39:45,190,Chine,CN,,40-44,H
52004.carol.morgan,Carol MORGAN,34:39:49,191,Irlande,IE,,40-44,F
20066.adrien.schluchter,Adrien SCHLUCHTER,34:42:16,192,Suisse,CH,,60-64,H
461946.joe.williams,Joe WILLIAMS,34:43:09,193,Royaume-Uni,GB,,20-34,H
158117.massimo.regazzoni,Massimo REGAZZONI,34:46:28,194,Italie,IT,,45-49,H
456623.gorka.mateochinchilla,Gorka MATEO-CHINCHILLA,34:47:10,195,Espagne,ES,,20-34,H
412008.rafael.cabanillascarrillo,Rafael CABANILLAS CARRILLO,34:47:15,196,Espagne,ES,,20-34,H
158248.takumi.itou,Takumi ITOU,34:52:16,197,Japon,JP,,35-39,H
41306.franck.salamand,Franck SALAMAND,34:53:52,198,France,FR,,45-49,H
325279.julien.barilleau,Julien BARILLEAU,34:54:31,199,France,FR,,20-34,H
366964.franck.tack,Franck TACK,34:55:24,200,France,FR,,35-39,H
387454.manuel.leonjimenez,Manuel LEON-JIMENEZ,34:55:39,201,Espagne,ES,,35-39,H
158135.antonio.bonetti,Antonio BONETTI,34:57:57,202,Italie,IT,,20-34,H
407590.grzegorz.pozak,Grzegorz POZAK,34:58:09,203,Pologne,PL,,35-39,H
311795.benoit.letourneau,Benoit LETOURNEAU,34:58:34,204,Canada,CA,,45-49,H
127481.philippe.medard,Philippe MEDARD,34:59:19,205,France,FR,,50-54,H
135536.nathanael.tamaillon,Nathanael TAMAILLON,34:59:41,206,France,FR,,20-34,H
72331.damien.drutel,Damien DRUTEL,35:00:36,207,France,FR,,45-49,H
439366.dani.rodriguez,Dani RODRIGUEZ,35:01:22,208,Espagne,ES,,20-34,H
457012.angels.llobera,Angels LLOBERA,35:03:56,209,Espagne,ES,,35-39,F
2321.evan.kimber,Evan KIMBER,35:04:52,210,Etats-Unis,US,,35-39,H
490763.luca.messina,Luca MESSINA,35:06:12,211,Italie,IT,,55-59,H
115678.damien.baudras,Damien BAUDRAS,35:08:42,212,France,FR,,35-39,H
648835.markus.juvala,Markus JUVALA,35:10:50,213,Finlande,FI,,40-44,H
383227.carlos.vicente,Carlos VICENTE,35:12:36,214,Espagne,ES,,40-44,H
11129.regis.adnet,Regis ADNET,35:12:52,215,France,FR,,40-44,H
196281.christophe.thomas,Christophe THOMAS,35:13:39,216,Belgique,BE,,40-44,H
534790.guanjun.chen,Guan-Jun CHEN,35:14:33,217,Chine,CN,,20-34,H
267421.matej.arnus,Matej ARNUS,35:15:07,218,Slovénie,SI,,35-39,H
30183.cyrille.berthe,Cyrille BERTHE,35:15:10,219,France,FR,,40-44,H
38103.marc.stabile,Marc STABILE,35:16:36,220,France,FR,,45-49,H
482703.gia.madole,Gia MADOLE,35:17:24,221,Etats-Unis,US,,35-39,F
25578.david.caillet,David CAILLET,35:18:18,222,France,FR,,35-39,H
522149.francesc.basacoma,Francesc BASACOMA,35:19:08,223,Espagne,ES,,40-44,H
179412.pierrehenry.coppere,Pierre-Henry COPPERE,35:19:31,224,France,FR,,20-34,H
211924.kenneth.hanning,Kenneth HANNING,35:21:46,225,Danemark,DK,,40-44,H
44243.didier.desmartin,Didier DESMARTIN,35:22:57,226,France,FR,,40-44,H
124781.angel.munozfernandez,Angel MUNOZ FERNANDEZ,35:26:55,227,Espagne,ES,,40-44,H
340682.birgir.saevarsoon,Birgir SAEVARSOON,35:28:06,228,Islande,IS,,40-44,H
474481.sean.abbott,Sean ABBOTT,35:31:48,229,Etats-Unis,US,,35-39,H
41867.didier.delemontez,Didier DELEMONTEZ,35:33:07,230,France,FR,,55-59,H
347536.nick.sunderland,Nick SUNDERLAND,35:34:29,231,Canada,CA,,20-34,H
38947.sylvain.rebillard,Sylvain REBILLARD,35:35:16,232,Suisse,CH,,35-39,H
116641.jerome.soulier,Jerome SOULIER,35:38:28,233,France,FR,,40-44,H
18654.jose.orillac,Jose ORILLAC,35:39:42,234,Panama,PA,,40-44,H
33497.brian.rusiecki,Brian RUSIECKI,35:40:17,235,Etats-Unis,US,,35-39,H
2721.aliza.lapierre,Aliza LAPIERRE,35:40:24,236,Etats-Unis,US,,35-39,F
7479.jose.miguel,Jose MIGUEL,35:40:29,237,France,FR,,45-49,H
110297.damien.fievet,Damien FIEVET,35:41:06,238,France,FR,,40-44,H
11127.franck.dorne,Franck DORNE,35:41:11,239,France,FR,,50-54,H
562450.juan.serranoperez,Juan SERRANO PÉREZ,35:43:22,240,Espagne,ES,,40-44,H
26119.pascal.quere,Pascal QUERE,35:45:21,241,France,FR,,40-44,H
116602.denis.wolf,Denis WOLF,35:46:16,242,France,FR,,40-44,H
412234.fabien.billaud,Fabien BILLAUD,35:47:45,243,France,FR,,35-39,H
407212.manuel.ruizramirez,Manuel RUIZ-RAMIREZ,35:47:52,244,Espagne,ES,,20-34,H
128197.david.laulhey,David LAULHEY,35:49:59,245,France,FR,,40-44,H
291144.chiara.boggio,Chiara BOGGIO,35:50:18,246,Italie,IT,,20-34,F
326898.javier.olazagoitiarodriguez,Javier OLAZAGOITIA-RODRIGUEZ,35:50:18,246,Espagne,ES,,40-44,H
365817.anthony.samain,Anthony SAMAIN,35:50:51,248,Belgique,BE,,45-49,H
76411.pascal.bessin,Pascal BESSIN,35:51:26,249,France,FR,,45-49,H
7248.david.dubos,David DUBOS,35:54:57,250,France,FR,,40-44,H
355024.virgilio.lorenzolopez,Virgilio LORENZO LOPEZ,35:58:15,251,Espagne,ES,,45-49,H
351999.pedro.conde,Pedro CONDE,36:00:01,252,Portugal,PT,,45-49,H
289750.benjamin.ballot,Benjamin BALLOT,36:00:28,253,France,FR,,35-39,H
186663.didier.enjoubault,Didier ENJOUBAULT,36:00:28,253,France,FR,,50-54,H
996425.victorhugo.docarmo,Victor Hugo DO CARMO,36:02:53,255,Suisse,CH,,45-49,H
466198.matteo.petruzzelli,Matteo PETRUZZELLI,36:02:56,256,Italie,IT,,20-34,H
150934.jakob.bokman,Jakob BÖKMAN,36:04:16,257,Suède,SE,,45-49,H
32161.ryoji.matsui,Ryoji MATSUI,36:05:47,258,Japon,JP,,20-34,H
387418.antoniojavier.roldanvillalobos,Antonio-Javier ROLDAN-VILLALOBOS,36:06:22,259,Espagne,ES,,55-59,H
329780.david.gonzalezrodriguez,David GONZALEZ-RODRIGUEZ,36:07:43,260,Espagne,ES,,40-44,H
491766.roman.sulhanek,Roman SULHANEK,36:07:48,261,Slovaquie,SK,,20-34,H
239553.sarah.hansel,Sarah HANSEL,36:08:51,262,Etats-Unis,US,,35-39,F
228347.juan.palaoquilez,Juan PALAO-QUILEZ,36:10:15,263,Espagne,ES,,35-39,H
452136.ian.walker,Ian WALKER,36:11:23,264,Royaume-Uni,GB,,40-44,H
277676.noriaki.yokouchi,Noriaki YOKOUCHI,36:13:35,265,Japon,JP,,40-44,H
360976.francesco.misley,Francesco MISLEY,36:15:47,266,Italie,IT,,35-39,H
217866.josep.barnolamontilla,Josep BARNOLA MONTILLA,36:16:32,267,Espagne,ES,,45-49,H
186035.christian.hocquaux,Christian HOCQUAUX,36:16:59,268,France,FR,,45-49,H
30035.gergely.medgyessy,Gergely MEDGYESSY,36:17:29,269,Hongrie,HU,,45-49,H
345552.christian.demaria,Christian DE MARIA,36:17:44,270,Italie,IT,,20-34,H
110292.alexandre.druesne,Alexandre DRUESNE,36:17:47,271,France,FR,,40-44,H
30041.jeannicolas.louis,Jean-Nicolas LOUIS,36:18:43,272,France,FR,,40-44,H
396038.marco.ballini,Marco BALLINI,36:19:26,273,Italie,IT,,50-54,H
739743.andreigratian.soveresan,Andrei Gratian SOVERESAN,36:19:55,274,Roumanie,RO,,20-34,H
2768.denis.cook,Denis COOK,36:20:57,275,Etats-Unis,US,,20-34,H
534778.qiyun.guo,Qiyun GUO,36:21:13,276,Chine,CN,,35-39,H
423545.loic.francois,Loic FRANCOIS,36:24:00,277,France,FR,,20-34,H
352025.juanmanuel.gonzalezvaliente,Juan-Manuel GONZALEZ-VALIENTE,36:24:15,278,Espagne,ES,,20-34,H
13872.carlos.costacreus,Carlos COSTA CREUS,36:24:23,279,Espagne,ES,,40-44,H
420221.cesar.duarte,Cesar DUARTE,36:25:49,280,Portugal,PT,,20-34,H
17894.harald.zundel,Harald ZUNDEL,36:26:47,281,Etats-Unis,US,,45-49,H
412474.zhenhui.peng,Zhenhui PENG,36:27:31,282,Chine,CN,,20-34,H
60022.tomaz.kristavcnik,Tomaz KRISTAVCNIK,36:28:07,283,Slovénie,SI,,40-44,H
41911.sebastien.bouchet,Sebastien BOUCHET,36:28:28,284,France,FR,,40-44,H
13183.jaume.abellaferrer,Jaume ABELLA-FERRER,36:28:33,285,Espagne,ES,,35-39,H
699817.salomon.wettstein,Salomon WETTSTEIN,36:29:35,286,Suisse,CH,,20-34,H
323219.sebastian.skoczypiec,Sebastian SKOCZYPIEC,36:30:21,287,Pologne,PL,,40-44,H
331966.seweryn.socha,Seweryn SOCHA,36:30:59,288,Pologne,PL,,20-34,H
78360.gregory.guinament,Gregory GUINAMENT,36:31:30,289,France,FR,,40-44,H
488527.frederic.emo,Frederic EMO,36:32:33,290,France,FR,,45-49,H
482753.marie.berna,Marie BERNA,36:33:25,291,France,FR,,35-39,F
280755.jason.trimmer,Jason TRIMMER,36:33:44,292,Royaume-Uni,GB,,45-49,H
59144.massimiliano.falleri,Massimiliano FALLERI,36:36:22,293,Italie,IT,,45-49,H
145342.frederic.joubert,Frederic JOUBERT,36:41:25,294,France,FR,,35-39,H
72745.antoine.grosdidier,Antoine GROSDIDIER,36:42:21,295,France,FR,,35-39,H
331570.piotr.kobierski,Piotr KOBIERSKI,36:43:23,296,Pologne,PL,,35-39,H
559601.josejavier.iglesiaspereira,Jose-Javier IGLESIAS-PEREIRA,36:46:25,297,Espagne,ES,,40-44,H
438471.nyikolaj.roskovics,Nyikolaj ROSKOVICS,36:46:58,298,Hongrie,HU,,45-49,H
323472.maciej.walczak,Maciej WALCZAK,36:47:11,299,Pologne,PL,,35-39,H
34090.sebastien.roulier,Sebastien ROULIER,36:47:21,300,Canada,CA,,40-44,H
311775.nicolas.stvincent,Nicolas ST-VINCENT,36:47:45,301,Canada,CA,,40-44,H
10441.herve.fuchs,Herve FUCHS,36:48:20,302,France,FR,,45-49,H
174398.julen.garciaconde,Julen GARCIA-CONDE,36:49:17,303,Espagne,ES,,35-39,H
480101.bartlomiej.goscinski,Bartłomiej GOSCINSKI,36:51:19,304,Pologne,PL,,20-34,H
