runnerUri,fullname,time,rank,nationality,nationalityCode,index,ageGroup,gender
28585.ivan.bouday,Ivan BOUDAY,31:05:56,130,France,FR,,35-39,H
209116.christoffer.eriksson,Christoffer ERIKSSON,31:08:22,131,Suède,SE,,20-34,H
203577.billy.reed,Billy REED,31:08:46,132,Royaume-Uni,GB,,50-54,H
376285.domingo.ruizvelez,Domingo RUIZ VELEZ,31:12:24,133,Espagne,ES,,40-44,H
18970.constantin.pade,Constantin PADE,31:17:29,134,Allemagne,DE,,20-34,H
248734.nicole.kalogeropoulos,Nicole KALOGEROPOULOS,31:21:43,135,Etats-Unis,US,,20-34,F
7447.stephane.dessilla,Stephane DESSILLA,31:23:12,136,France,FR,,35-39,H
196478.fernando.desamaniegosteta,Fernando DE SAMANIEGO-STETA,31:25:38,137,Mexique,MX,,20-34,H
43736.sebastien.cadeaubelliard,Sebastien CADEAU-BELLIARD,31:26:45,138,France,FR,,35-39,H
106642.alberto.fidalgo,Alberto FIDALGO,31:27:31,139,Espagne,ES,,40-44,H
452442.ori.gurari,Ori GUR-ARI,31:27:55,140,Israël,IL,,20-34,H
27381.stephane.floury,Stephane FLOURY,31:29:12,141,France,FR,,40-44,H
25211.bruno.toamain,Bruno TOAMAIN,31:34:15,142,France,FR,,40-44,H
6645.eric.robert,Eric ROBERT,31:35:58,143,France,FR,,40-44,H
41426.christophe.auffret,Christophe AUFFRET,31:36:56,144,France,FR,,40-44,H
326573.matthew.goulden,Matthew GOULDEN,31:39:35,145,Canada,CA,,20-34,H
14095.denise.bourassa,Denise BOURASSA,31:39:35,145,Etats-Unis,US,,45-49,F
72747.jerome.lebeau,Jérôme LEBEAU,31:41:03,147,France,FR,,40-44,H
25465.olivier.comau,Olivier COMAU,31:41:07,148,France,FR,,35-39,H
242757.bruno.charpentier,Bruno CHARPENTIER,31:41:10,149,France,FR,,40-44,H
76411.pascal.bessin,Pascal BESSIN,31:48:43,150,France,FR,,45-49,H
171636.reinhold.schager,Reinhold SCHAGER,31:49:50,151,Autriche,AT,,40-44,H
108611.quentin.glorieux,Quentin GLORIEUX,31:51:36,152,France,FR,,20-34,H
19955.matthias.lehmann,Matthias LEHMANN,31:51:37,153,Suisse,CH,,35-39,H
606851.mario.ortizfabregas,Mario ORTIZ-FABREGAS,31:52:38,154,Espagne,ES,,20-34,H
39258.laurent.ollu,Laurent OLLU,31:52:43,155,France,FR,,45-49,H
40661.ludovic.trabuchet,Ludovic TRABUCHET,31:53:04,156,France,FR,,35-39,H
110201.guillaume.vila,Guillaume VILA,31:56:20,157,France,FR,,35-39,H
110239.fabrice.hedde,Fabrice HEDDE,31:56:21,158,France,FR,,35-39,H
187184.jeanpascal.buche,Jean-Pascal BUCHE,31:57:22,159,Belgique,BE,,40-44,H
554572.rafael.gamerorodriguez,Rafael GAMERO RODRIGUEZ,31:59:06,160,Espagne,ES,,35-39,H
400580.waikin.chau,Wai Kin CHAU,32:01:59,161,Chine,CN,,40-44,H
31667.bernat.perramonramos,Bernat PERRAMON-RAMOS,32:03:48,162,Espagne,ES,,35-39,H
7864.francois.ollivier,Francois OLLIVIER,32:03:59,163,France,FR,,35-39,H
102715.jeanclaude.guiton,Jean Claude GUITON,32:04:59,164,France,FR,,45-49,H
364637.florian.passaquay,Florian PASSAQUAY,32:06:55,165,France,FR,,20-34,H
139226.franck.despert,Franck DESPERT,32:09:36,166,France,FR,,40-44,H
6648.mathieu.mazerand,Mathieu MAZERAND,32:15:41,167,France,FR,,40-44,H
211676.juanjose.lledogomis,Juan José LLEDÓ-GOMIS,32:15:58,168,Espagne,ES,,40-44,H
534482.nuno.rocha,Nuno ROCHA,32:16:13,169,Portugal,PT,,35-39,H
75943.enric.carrerasdorca,Enric CARRERAS-DORCA,32:17:13,170,Espagne,ES,,35-39,H
340620.david.harrison,David HARRISON,32:18:14,171,Royaume-Uni,GB,,50-54,H
491769.michal.stehlik,Michal STEHLIK,32:18:53,172,Slovaquie,SK,,20-34,H
6020.alexandre.briot,Alexandre BRIOT,32:20:33,173,France,FR,,35-39,H
43835.julien.noiry,Julien NOIRY,32:20:34,174,France,FR,,35-39,H
144697.duje.leksic,Duje LEKSIC,32:22:50,175,Croatie,HR,,20-34,H
70530.alois.leitner,Alois LEITNER,32:23:39,176,Autriche,AT,,50-54,H
8946.emmanuel.verriere,Emmanuel VERRIERE,32:24:33,177,France,FR,,45-49,H
311456.teun.geurts,Teun GEURTS,32:25:07,178,Pays-Bas,NL,,35-39,H
444352.laurent.schram,Laurent SCHRAM,32:27:00,179,France,FR,,40-44,H
297986.michael.schmidt,Michael SCHMIDT,32:27:30,180,Allemagne,DE,,45-49,H
6017.jeanremi.collignon,Jean-Remi COLLIGNON,32:28:00,181,France,FR,,20-34,H
7876.emmanuel.barranger,Emmanuel BARRANGER,32:29:00,182,France,FR,,45-49,H
28313.sylvain.richard,Sylvain RICHARD,32:33:17,183,France,FR,,20-34,H
110198.jacky.achard,Jacky ACHARD,32:34:11,184,France,FR,,35-39,H
208178.charlie.sharpe,Charlie SHARPE,32:34:18,185,Royaume-Uni,GB,,20-34,H
72808.vincent.tassiaux,Vincent TASSIAUX,32:37:39,186,France,FR,,45-49,H
246290.robin.crenn,Robin CRENN,32:40:17,187,France,FR,,20-34,H
340682.birgir.saevarsoon,Birgir SAEVARSOON,32:40:25,188,Islande,IS,,40-44,H
72373.elisabet.margeirsdottir,Elisabet MARGEIRSDOTTIR,32:40:26,189,Islande,IS,,20-34,F
126216.ivan.manzanopaton,Ivan MANZANO-PATON,32:40:30,190,Espagne,ES,,40-44,H
51589.gregor.heron,Gregor HERON,32:40:34,191,Royaume-Uni,GB,,45-49,H
322600.pierre.morizot,Pierre MORIZOT,32:43:59,192,France,FR,,20-34,H
554574.jorgemanuel.garciarodriguez,Jorge-Manuel GARCIA RODRIGUEZ,32:45:18,193,Espagne,ES,,40-44,H
80725.harri.salovaara,Harri SALOVAARA,32:45:59,194,Finlande,FI,,35-39,H
340614.kian.pourady,Kian POURADY,32:46:50,195,France,FR,,45-49,H
21280.gustavo.sangiorgi,Gustavo SANGIORGI,32:50:04,196,Italie,IT,,50-54,H
216277.federico.arribas,Federico ARRIBAS,32:52:49,197,Argentine,AR,,35-39,H
285411.antonio.madridmarin,Antonio MADRID MARÍN,32:52:50,198,Espagne,ES,,35-39,H
124524.joseantonio.rojano,Jose-Antonio ROJANO,32:52:53,199,Espagne,ES,,40-44,H
1145649.antonio.ibarraberrocal,Antonio IBARRA BERROCAL,32:52:58,200,Espagne,ES,,35-39,H
194221.kuba.molski,Kuba MOLSKI,32:56:14,201,Pologne,PL,,20-34,H
378724.konstantin.atanasov,Konstantin ATANASOV,32:57:57,202,Bulgarie,BG,,20-34,H
146225.mariya.nikolova,Mariya NIKOLOVA,32:57:59,203,Bulgarie,BG,,20-34,F
20755.jeanmarc.perret,Jean-Marc PERRET,32:58:05,204,France,FR,,60-64,H
6684.pierre.royer,Pierre ROYER,32:58:19,205,France,FR,,35-39,H
196921.sebastien.ramade,Sebastien RAMADE,32:58:25,206,France,FR,,40-44,H
19965.jorg.desteffani,Jorg DESTEFFANI,32:59:51,207,Suisse,CH,,50-54,H
345907.joan.roch,Joan ROCH,33:02:02,208,Canada,CA,,40-44,H
19896.stephane.queloz,Stephane QUELOZ,33:02:51,209,Suisse,CH,,35-39,H
51290.mark.brooks,Mark BROOKS,33:02:52,210,Royaume-Uni,GB,,45-49,H
25534.holger.boller,Holger BOLLER,33:06:14,211,Allemagne,DE,,45-49,H
214764.abris.sulyok,Abris SULYOK,33:06:39,212,Hongrie,HU,,20-34,H
32256.carmenmaria.perez,Carmen-Maria PEREZ,33:07:38,213,Espagne,ES,,20-34,F
127402.stephane.renaut,Stephane RENAUT,33:10:23,214,France,FR,,35-39,H
39279.didier.mallegol,Didier MALLEGOL,33:12:43,215,France,FR,,50-54,H
47803.horst.raber,Horst RABER,33:13:41,216,Allemagne,DE,,45-49,H
204155.chunfung.tam,Chun Fung TAM,33:17:11,217,"Hong Kong, Chine",HK,,20-34,H
212491.raul.castro,Raul CASTRO,33:20:39,218,Espagne,ES,,35-39,H
124752.jesus.vicenteblanco,Jesús VICENTE BLANCO,33:24:53,219,Espagne,ES,,40-44,H
11582.david.bornens,David BORNENS,33:25:28,220,France,FR,,20-34,H
28635.franck.convert,Franck CONVERT,33:27:09,221,France,FR,,45-49,H
234697.juergen.nini,Juergen NINI,33:27:18,222,Autriche,AT,,20-34,H
323157.jakub.radziejowski,Jakub RADZIEJOWSKI,33:28:36,223,Pologne,PL,,35-39,H
355799.amelia.watts,Amelia WATTS,33:28:42,224,Royaume-Uni,GB,,35-39,F
197681.federico.crotti,Federico CROTTI,33:29:02,225,Italie,IT,,45-49,H
491768.marian.kamendy,Marian KAMENDY,33:29:35,226,Slovaquie,SK,,40-44,H
124503.xabier.irazustabarrena,Xabier IRAZUSTABARRENA,33:30:18,227,Espagne,ES,,35-39,H
13307.igor.etxeberriaurrestilla,Igor ETXEBERRIA-URRESTILLA,33:30:19,228,Espagne,ES,,40-44,H
41302.philippe.renard,Philippe RENARD,33:31:54,229,France,FR,,40-44,H
469092.narcisoignacio.hernandezhernandez,Narciso-Ignacio HERNANDEZ HERNANDEZ,33:32:27,230,Espagne,ES,,40-44,H
384635.jack.simpson,Jack SIMPSON,33:32:50,231,Royaume-Uni,GB,,20-34,H
8517.sylvain.cohadon,Sylvain COHADON,33:38:42,232,France,FR,,20-34,H
215772.quentin.baulier,Quentin BAULIER,33:44:47,233,France,FR,,20-34,H
6123.pierrehenry.tainturier,Pierre-Henry TAINTURIER,33:45:32,234,France,FR,,35-39,H
80085.werner.balter,Werner BALTER,33:52:10,235,Autriche,AT,,50-54,H
26928.benoit.jourdain,Benoit JOURDAIN,33:56:44,236,France,FR,,45-49,H
12876.cristiano.gorgaini,Cristiano GORGAINI,33:59:51,237,Italie,IT,,40-44,H
392497.plamen.tsukev,Plamen TSUKEV,34:04:01,238,Bulgarie,BG,,35-39,H
351990.ramon.sanchezromero,Ramon SANCHEZ-ROMERO,34:06:02,239,Espagne,ES,,35-39,H
561192.miguel.filgueiras,Miguel FILGUEIRAS,34:06:47,240,Espagne,ES,,45-49,H
41867.didier.delemontez,Didier DELEMONTEZ,34:07:30,241,France,FR,,55-59,H
267284.bernard.ivanov,Bernard IVANOV,34:08:28,242,Croatie,HR,,40-44,H
207704.james.poole,James POOLE,34:08:30,243,Royaume-Uni,GB,,35-39,H
8346.guy.bouthemy,Guy BOUTHEMY,34:09:37,244,France,FR,,60-64,H
384894.alexandre.tilmant,Alexandre TILMANT,34:09:42,245,France,FR,,45-49,H
417698.mikkel.olsen,Mikkel OLSEN,34:11:07,246,Danemark,DK,,20-34,H
112127.pascal.couvidat,Pascal COUVIDAT,34:12:17,247,France,FR,,45-49,H
140700.julio.santosperez,Julio SANTOS PEREZ,34:14:33,248,Espagne,ES,,40-44,H
223323.josemanuel.chaconresina,Jose-Manuel CHACON-RESINA,34:14:36,249,Espagne,ES,,35-39,H
644826.pierre.goyet,Pierre GOYET,34:16:18,250,France,FR,,35-39,H
110539.emmanuel.deruaz,Emmanuel DERUAZ,34:16:49,251,France,FR,,50-54,H
19609.corrado.venturini,Corrado VENTURINI,34:18:22,252,Italie,IT,,45-49,H
20754.vincent.letinevez,Vincent LE TINEVEZ,34:19:34,253,France,FR,,35-39,H
112184.oriol.sibilavidal,Oriol SIBILA-VIDAL,34:24:31,254,Espagne,ES,,40-44,H
11761.xavi.batriusibila,Xavi BATRIU-SIBILA,34:24:33,255,Espagne,ES,,20-34,H
214995.yolanda.valientecaballero,Yolanda VALIENTE-CABALLERO,34:25:00,256,Espagne,ES,,50-54,F
155159.dominic.pascoe,Dominic PASCOE,34:26:25,257,Royaume-Uni,GB,,40-44,H
158579.shunsuke.kano,Shunsuke KANO,34:26:49,258,Japon,JP,,20-34,H
60104.luca.marconi,Luca MARCONI,34:26:52,259,Italie,IT,,35-39,H
159841.jeanjacques.meyroneinc,Jean-Jacques MEYRONEINC,34:27:06,260,France,FR,,35-39,H
7228.thomas.moreau,Thomas MOREAU,34:27:40,261,France,FR,,40-44,H
78159.bernard.seillan,Bernard SEILLAN,34:28:38,262,France,FR,,45-49,H
345606.clement.guibert,Clement GUIBERT,34:29:02,263,France,FR,,20-34,H
33304.fabrice.dufus,Fabrice DUFUS,34:29:46,264,France,FR,,40-44,H
46915.krzysztof.malkowski,Krzysztof MALKOWSKI,34:29:49,265,Pologne,PL,,35-39,H
200499.paul.petersen,Paul PETERSEN,34:30:10,266,Argentine,AR,,55-59,H
176846.chris.eide,Chris EIDE,34:30:11,267,Etats-Unis,US,,35-39,H
41871.gilbert.negro,Gilbert NEGRO,34:30:34,268,France,FR,,55-59,H
34743.pierre.geriniere,Pierre GERINIERE,34:30:36,269,France,FR,,50-54,H
487173.lucinda.sousa,Lucinda SOUSA,34:33:29,270,Portugal,PT,,40-44,F
191967.susana.simoes,Susana SIMOES,34:33:30,271,Portugal,PT,,40-44,F
58997.massimo.rabito,Massimo RABITO,34:34:19,272,Italie,IT,,50-54,H
19703.matteo.spinardi,Matteo SPINARDI,34:37:04,273,Italie,IT,,35-39,H
356119.antoniojose.suarez,Antonio Jose SUAREZ,34:38:44,274,Espagne,ES,,40-44,H
65722.marcel.leuze,Marcel LEUZE,34:39:44,275,Allemagne,DE,,20-34,H
58127.joshua.phillips,Joshua PHILLIPS,34:40:25,276,Australie,AU,,20-34,H
207578.christopher.proust,Christopher PROUST,34:41:41,277,France,FR,,35-39,H
209040.nelson.desousa,Nélson DE SOUSA,34:41:56,278,Portugal,PT,,35-39,H
142604.grant.maughan,Grant MAUGHAN,34:42:03,279,Australie,AU,,50-54,H
38666.bruno.poulenard,Bruno POULENARD,34:42:34,280,France,FR,,35-39,H
21550.grant.guise,Grant GUISE,34:45:40,281,Nouvelle-Zélande,NZ,,35-39,H
60538.massimo.domenino,Massimo DOMENINO,34:45:53,282,Italie,IT,,40-44,H
73314.loic.mugnier,Loic MUGNIER,34:46:29,283,France,FR,,20-34,H
23833.christine.benard,Christine BENARD,34:47:42,284,France,FR,,45-49,F
267367.mate.curic,Mate CURIC,34:49:33,285,Croatie,HR,,40-44,H
118233.david.venzin,David VENZIN,34:50:00,286,Suisse,CH,,35-39,H
51248.caroline.mckay,Caroline MCKAY,34:50:25,287,Royaume-Uni,GB,,20-34,F
445039.gonzalo.novoarodriguez,Gonzalo NOVOA RODRIGUEZ,34:52:22,288,Espagne,ES,,20-34,H
13519.jone.urkizumendiola,Jone URKIZU MENDIOLA,34:52:23,289,Espagne,ES,,35-39,F
429290.arjan.vanbinsbergen,Arjan VAN BINSBERGEN,34:53:57,290,Pays-Bas,NL,,40-44,H
34089.jayson.kolb,Jayson KOLB,34:56:26,291,Etats-Unis,US,,20-34,H
10755.michel.pasero,Michel PASERO,34:57:28,292,France,FR,,55-59,H
72335.ken.gilbert,Ken GILBERT,35:00:34,293,Belgique,BE,,35-39,H
7982.denis.trovato,Denis TROVATO,35:01:18,294,France,FR,,45-49,H
65883.steven.gunther,Steven GUNTHER,35:04:45,295,Allemagne,DE,,40-44,H
306586.thomas.other,Thomas OTHER,35:05:22,296,Royaume-Uni,GB,,20-34,H
280671.james.wentworth,James WENTWORTH,35:06:02,297,Australie,AU,,45-49,H
420221.cesar.duarte,Cesar DUARTE,35:06:29,298,Portugal,PT,,20-34,H
26497.elie.pinson,Elie PINSON,35:06:45,299,France,FR,,50-54,H
82268.jeanmarc.vauthier,Jean-Marc VAUTHIER,35:10:08,300,France,FR,,35-39,H
80679.cezary.dabrowski,Cezary DABROWSKI,35:10:34,301,Pologne,PL,,40-44,H
277703.eric.tang,Eric TANG,35:10:50,302,Australie,AU,,20-34,H
78049.denis.bataillion,Denis BATAILLION,35:11:37,303,France,FR,,45-49,H
173756.aitor.aranaarexolaleiba,Aitor ARANA-AREXOLALEIBA,35:11:38,304,Espagne,ES,,40-44,H
