runnerUri,fullname,time,rank,nationality,nationalityCode,index,ageGroup,gender
51165.andrew.james,Andrew JAMES,24:45:27,27,Royaume-Uni,GB,,35-39,H
29593.fritjof.fagerlund,Fritjof FAGERLUND,24:53:54,28,Suède,SE,,40-44,H
11759.nuria.picas,Nuria PICAS,24:54:29,29,Espagne,ES,,35-39,F
45693.christian.insam,Christian INSAM,25:05:56,30,Italie,IT,,35-39,H
158112.simon.grimstrup,Simon GRIMSTRUP,25:07:25,31,Danemark,DK,,35-39,H
126498.remi.queralibanez,Remi QUERAL-IBANEZ,25:17:03,32,Espagne,ES,,35-39,H
2533.sebastien.henri,Sebastien HENRI,25:21:39,33,France,FR,,20-34,H
2565.thomas.pigois,Thomas PIGOIS,25:24:22,34,France,FR,,35-39,H
41935.jeanyves.rey,Jean-Yves REY,25:25:44,35,Suisse,CH,,40-44,H
148442.daniel.anderson,Daniel ANDERSON,25:40:13,36,Royaume-Uni,GB,,20-34,H
48327.gael.droz,Gael DROZ,25:41:55,37,Suisse,CH,,20-34,H
27889.damien.trivel,Damien TRIVEL,25:41:55,37,France,FR,,40-44,H
136585.thomas.andersen,Thomas ANDERSEN,25:46:23,39,Norvège,NO,,40-44,H
15.nathalie.mauclair,Nathalie MAUCLAIR,25:47:35,40,France,FR,,40-44,F
30605.stefano.trisconi,Stefano TRISCONI,25:59:12,41,Italie,IT,,40-44,H
12619.fernanda.maciel,Fernanda MACIEL,26:05:47,42,Brésil,BR,,20-34,F
211648.guillaume.taillebresse,Guillaume TAILLEBRESSE,26:16:44,43,Espagne,ES,,20-34,H
12625.leonardo.diogo,Leonardo DIOGO,26:18:09,44,Portugal,PT,,45-49,H
11765.uxue.fraileazpeitia,Uxue FRAILE-AZPEITIA,26:22:19,45,Espagne,ES,,40-44,F
36444.masatoshi.obara,Masatoshi OBARA,26:22:29,46,Japon,JP,,20-34,H
2146.anton.krupicka,Anton KRUPICKA,26:30:15,47,Etats-Unis,US,,20-34,H
12827.filippo.canetta,Filippo CANETTA,26:33:47,48,Italie,IT,,40-44,H
30011.pierre.minary,Pierre MINARY,26:39:46,49,France,FR,,20-34,H
25829.freddy.thevenin,Freddy THEVENIN,26:39:47,50,France,FR,,35-39,H
3298.neal.gorman,Neal GORMAN,26:40:48,51,Etats-Unis,US,,35-39,H
24538.samuel.usson,Samuel USSON,26:42:44,52,France,FR,,20-34,H
55348.nikolaos.petropoulos,Nikolaos PETROPOULOS,26:47:21,53,Grèce,GR,,45-49,H
156383.robert.britton,Robert BRITTON,26:48:36,54,Royaume-Uni,GB,,20-34,H
20964.sergio.vallosio,Sergio VALLOSIO,26:50:57,55,Italie,IT,,40-44,H
417712.jonasborsoe.christensen,Jonas-Borsoe CHRISTENSEN,26:57:26,56,Danemark,DK,,20-34,H
106883.joanmarc.falcomas,Joan-Marc FALCO-MAS,26:58:09,57,Espagne,ES,,20-34,H
7211.alexandre.hayetine,Alexandre HAYETINE,27:19:44,58,France,FR,,20-34,H
33406.jeanhugo.hoarau,Jean-Hugo HOARAU,27:25:59,59,France,FR,,20-34,H
194125.didier.stein,Didier STEIN,27:29:41,60,France,FR,,40-44,H
6308.patrick.fragniere,Patrick FRAGNIERE,27:39:45,61,Suisse,CH,,20-34,H
42205.jeanmarc.billet,Jean Marc BILLET,27:41:32,62,France,FR,,20-34,H
18984.ildiko.wermescher,Ildikó WERMESCHER,27:47:52,63,Allemagne,DE,,45-49,F
171215.scott.hawker,Scott HAWKER,27:53:38,64,Nouvelle-Zélande,NZ,,20-34,H
107261.kamil.lesniak,Kamil LESNIAK,28:00:25,65,Pologne,PL,,20-34,H
65.tamas.sperka,Tamas SPERKA,28:01:29,66,Hongrie,HU,,40-44,H
62714.armin.bernard,Armin BERNARD,28:01:36,67,Allemagne,DE,,50-54,H
77390.clement.dumont,Clement DUMONT,28:01:54,68,France,FR,,35-39,H
148428.anthony.bethell,Anthony BETHELL,28:06:01,69,Royaume-Uni,GB,,45-49,H
201663.dan.lawson,Dan LAWSON,28:07:40,70,Royaume-Uni,GB,,40-44,H
296059.jimmy.pellegrini,Jimmy PELLEGRINI,28:09:44,71,Italie,IT,,35-39,H
21277.alessandro.montani,Alessandro MONTANI,28:12:35,72,Italie,IT,,40-44,H
138074.adrian.lazaradler,Adrian LAZAR ADLER,28:17:49,73,Australie,AU,,20-34,H
36436.hiroaki.matsunaga,Hiroaki MATSUNAGA,28:17:57,74,Japon,JP,,20-34,H
65601.andrea.huser,Andrea HUSER,28:20:24,75,Suisse,CH,,40-44,F
21221.danilo.braghini,Danilo BRAGHINI,28:20:31,76,Italie,IT,,50-54,H
10869.antoine.destael,Antoine DE STAEL,28:24:48,77,France,FR,,20-34,H
8519.stephane.philippe,Stephane PHILIPPE,28:26:06,78,France,FR,,40-44,H
4087.masazumi.fujioka,Masazumi FUJIOKA,28:27:49,79,Japon,JP,,40-44,H
37719.sebastien.chausse,Sebastien CHAUSSE,28:36:06,80,France,FR,,20-34,H
2549.vincent.chabanne,Vincent CHABANNE,28:37:26,81,France,FR,,20-34,H
1410401.ester.alves,Ester ALVES,28:39:01,82,Portugal,PT,,20-34,F
55333.evangelos.bakas,Evangelos BAKAS,28:49:08,83,Grèce,GR,,40-44,H
84360.jonathan.thery,Jonathan THERY,28:50:39,84,France,FR,,20-34,H
11074.sylvain.arnaud,Sylvain ARNAUD,29:03:04,85,France,FR,,35-39,H
106186.emily.richards,Emily RICHARDS,29:11:29,86,Etats-Unis,US,,35-39,F
30456.cesare.clap,Cesare CLAP,29:12:22,87,Italie,IT,,45-49,H
226299.igon.mancisidor,Igon MANCISIDOR,29:12:30,88,Espagne,ES,,35-39,H
17547.wes.thurman,Wes THURMAN,29:18:30,89,Etats-Unis,US,,40-44,H
40331.julien.lefranc,Julien LEFRANC,29:21:40,90,France,FR,,20-34,H
38689.simon.jouan,Simon JOUAN,29:23:19,91,France,FR,,20-34,H
12648.antoine.pottin,Antoine POTTIN,29:25:01,92,France,FR,,20-34,H
12821.zigor.iturrieta,Zigor ITURRIETA,29:29:41,93,Espagne,ES,,40-44,H
124736.felix.valdavidarodriguez,Felix VALDAVIDA-RODRIGUEZ,29:32:55,94,Espagne,ES,,45-49,H
52.guillaume.sterin,Guillaume STERIN,29:35:02,95,France,FR,,35-39,H
80587.robert.boulter,Robert BOULTER,29:35:27,96,Royaume-Uni,GB,,35-39,H
136770.guillaume.calmettes,Guillaume CALMETTES,29:37:07,97,France,FR,,20-34,H
29487.rick.kneedler,Rick KNEEDLER,29:40:58,98,Etats-Unis,US,,50-54,H
596834.tegyn.angel,Tegyn ANGEL,29:40:59,99,Australie,AU,,20-34,H
20414.albert.lattion,Albert LATTION,29:43:00,100,Suisse,CH,,45-49,H
19590.christian.modena,Christian MODENA,29:45:47,101,Italie,IT,,20-34,H
173755.gorka.guerrasgarcia,Gorka GUERRAS-GARCIA,29:46:39,102,Espagne,ES,,35-39,H
1747687.samuel.gonnord,Samuel GONNORD,29:47:23,103,France,FR,,35-39,H
60537.gianluca.palli,Gianluca PALLI,29:50:07,104,Italie,IT,,35-39,H
6362.alain.boutet,Alain BOUTET,29:50:25,105,France,FR,,40-44,H
205280.gabriel.szerda,Gabriel SZERDA,29:55:41,106,Australie,AU,,35-39,H
124453.unai.amezaga,Unai AMEZAGA-ALBIZU,29:56:58,107,Espagne,ES,,40-44,H
25216.hubert.binder,Hubert BINDER,29:57:30,108,France,FR,,45-49,H
21583.shona.stephenson,Shona STEPHENSON,30:04:21,109,Australie,AU,,35-39,F
203627.joel.meredith,Joel MEREDITH,30:04:32,110,Etats-Unis,US,,40-44,H
59254.fabrizio.vinassa,Fabrizio VINASSA,30:04:50,111,Italie,IT,,35-39,H
125898.antoniomanuel.silva,Antonio-Manuel SILVA,30:08:24,112,Portugal,PT,,40-44,H
100.jeanphilippe.lefief,Jean-Philippe LEFIEF,30:08:27,113,France,FR,,45-49,H
30018.frederic.teyssandier,Frederic TEYSSANDIER,30:09:59,114,France,FR,,20-34,H
106926.santiago.perezpalencia,Santiago PEREZ PALENCIA,30:10:58,115,Espagne,ES,,45-49,H
75839.claudio.davico,Claudio DAVICO,30:13:47,116,Chili,CL,,55-59,H
317898.sarah.morwood,Sarah MORWOOD,30:16:05,117,Royaume-Uni,GB,,20-34,F
10427.jacky.deconihout,Jacky DECONIHOUT,30:16:07,118,France,FR,,60-64,H
44279.tor.almgren,Tor ALMGREN,30:29:59,119,Suède,SE,,50-54,H
43861.peter.languillat,Peter LANGUILLAT,30:32:56,120,France,FR,,40-44,H
231775.cosmin.podariu,Cosmin PODARIU,30:35:54,121,Roumanie,RO,,20-34,H
205177.dave.ward,Dave WARD,30:38:03,122,Royaume-Uni,GB,,35-39,H
15156.michael.wardian,Michael WARDIAN,30:40:49,123,Etats-Unis,US,,40-44,H
73307.pascal.dumonceau,Pascal DUMONCEAU,30:42:05,124,France,FR,,45-49,H
38717.julien.banchereau,Julien BANCHEREAU,30:43:53,125,France,FR,,20-34,H
32546.pascal.goulet,Pascal GOULET,30:46:41,126,France,FR,,45-49,H
351988.ivan.olverabaena,Ivan OLVERA-BAENA,30:47:36,127,Espagne,ES,,35-39,H
19282.miklos.kiss,Miklos KISS,30:49:31,128,Hongrie,HU,,40-44,H
290844.ivan.pesce,Ivan PESCE,30:51:26,129,Italie,IT,,35-39,H
12475.franciscojose.godoyromero,Francisco-Jose GODOY-ROMERO,30:53:44,130,Espagne,ES,,35-39,H
21280.gustavo.sangiorgi,Gustavo SANGIORGI,30:54:16,131,Italie,IT,,50-54,H
58108.bernard.robinson,Bernard ROBINSON,30:54:50,132,Nouvelle-Zélande,NZ,,40-44,H
193434.adam.stirk,Adam STIRK,30:54:53,133,Royaume-Uni,GB,,20-34,H
151603.estelle.carret,Estelle CARRET,31:01:51,134,France,FR,,20-34,F
55347.gerasimos.benezis,Gerasimos BENEZIS,31:02:58,135,Grèce,GR,,35-39,H
200489.diego.rodriguezmorales,Diego RODRIGUEZ-MORALES,31:03:58,136,Uruguay,UY,,35-39,H
156305.luciana.moretti,Luciana MORETTI,31:04:00,137,Argentine,AR,,35-39,F
10774.patrice.berguerand,Patrice BERGUERAND,31:08:19,138,France,FR,,50-54,H
158175.roberto.isolda,Roberto ISOLDA,31:14:05,139,Italie,IT,,20-34,H
196201.raphael.motta,Raphael MOTTA,31:16:32,140,France,FR,,20-34,H
205420.martin.henricson,Martin HENRICSON,31:21:39,141,Suède,SE,,20-34,H
30457.marco.mangaretto,Marco MANGARETTO,31:22:04,142,Italie,IT,,40-44,H
42651.xavier.goubard,Xavier GOUBARD,31:24:09,143,France,FR,,45-49,H
124459.patxi.arbizu,Patxi ARBIZU,31:25:40,144,Espagne,ES,,35-39,H
151341.cedric.plaire,Cedric PLAIRE,31:35:32,145,France,FR,,20-34,H
25862.philippe.macary,Philippe MACARY,31:35:33,146,France,FR,,20-34,H
13954.joe.czabaranek,Joe CZABARANEK,31:38:41,147,Etats-Unis,US,,20-34,H
222823.mota.luiz,Mota LUIZ,31:38:52,148,Portugal,PT,,40-44,H
126011.oscar.plasin,Oscar PLASIN,31:39:03,149,Espagne,ES,,40-44,H
168031.toby.wiadrowski,Toby WIADROWSKI,31:39:43,150,Australie,AU,,40-44,H
20048.daniel.grataloup,Daniel GRATALOUP,31:40:48,151,France,FR,,50-54,H
160464.antonio.rosaurogonzalvo,Antonio ROSAURO-GONZALVO,31:41:20,152,Espagne,ES,,20-34,H
160466.eduard.solanespuig,Eduard SOLANES PUIG,31:41:20,152,Espagne,ES,,20-34,H
60007.robert.korab,Robert KORAB,31:43:20,154,Pologne,PL,,40-44,H
19740.zhikica.ivanovski,Zhikica IVANOVSKI,31:46:08,155,Macédoine du Nord,MK,,20-34,H
57641.ernesto.ciravegna,Ernesto CIRAVEGNA,31:47:46,156,Italie,IT,,45-49,H
24979.manuel.machado,Manuel MACHADO,31:48:12,157,France,FR,,40-44,H
76435.josep.serramateu,Josep SERRA-MATEU,31:48:37,158,Espagne,ES,,45-49,H
272580.ibon.fernandezdecormenzana,Ibon FERNANDEZ DE CORMENZANA,31:48:39,159,Espagne,ES,,40-44,H
9926.john.aune,John AUNE,31:54:09,160,France,FR,,40-44,H
17465.leila.wiencek,Leila WIENCEK,31:58:41,161,Etats-Unis,US,,35-39,F
20719.christophe.bourdilloud,Christophe BOURDILLOUD,31:59:30,162,Suisse,CH,,20-34,H
155161.phil.smith,Phil SMITH,32:02:47,163,Royaume-Uni,GB,,35-39,H
421355.marius.toma,Marius TOMA,32:07:33,164,Roumanie,RO,,35-39,H
156415.nicolas.delasherasmonforte,Nicolas DE LAS HERAS-MONFORTE,32:08:14,165,Espagne,ES,,50-54,H
56466.leonidas.athanasopoulos,Leonidas ATHANASOPOULOS,32:09:58,166,Grèce,GR,,40-44,H
9890.gilles.cavertdelatour,Gilles CAVERT-DE LA TOUR,32:15:26,167,France,FR,,45-49,H
6669.tanguy.epale,Tanguy EPALE,32:21:04,168,France,FR,,35-39,H
220505.adam.hewey,Adam HEWEY,32:21:08,169,Etats-Unis,US,,45-49,H
33494.regis.guignier,Regis GUIGNIER,32:23:44,170,France,FR,,20-34,H
158209.takuro.ohshima,Takuro OHSHIMA,32:24:50,171,Japon,JP,,35-39,H
42005.emmanuel.cazali,Emmanuel CAZALI,32:25:48,172,France,FR,,50-54,H
149210.jordi.solemestre,Jordi SOLE-MESTRE,32:27:18,173,Espagne,ES,,45-49,H
54909.dana.kracaw,Dana KRACAW,32:30:23,174,Etats-Unis,US,,20-34,F
49612.kentaro.shimmyo,Kentaro SHIMMYO,32:31:11,175,Japon,JP,,35-39,H
44897.tom.siener,Tom SIENER,32:32:01,176,Allemagne,DE,,45-49,H
259735.jay.hunt,Jay HUNT,32:34:54,177,Etats-Unis,US,,35-39,H
1894033.hugo.monville,Hugo MONVILLE,32:36:15,178,France,FR,,20-34,H
124538.zendoa.escuredoetxebarria,Zendoa ESCUREDO-ETXEBARRIA,32:38:09,179,Espagne,ES,,35-39,H
160952.antoni.massaguepalau,Antoni MASSAGUE-PALAU,32:38:54,180,Espagne,ES,,45-49,H
126580.daniel.escanomartin,Daniel ESCANO-MARTIN,32:39:41,181,Espagne,ES,,20-34,H
258442.laurent.grucker,Laurent GRUCKER,32:39:52,182,France,FR,,40-44,H
396030.mikael.heerman,Mikael HEERMAN,32:40:44,183,Finlande,FI,,45-49,H
124550.jesusjulian.rubio,Jesus Julian RUBIO,32:41:31,184,Espagne,ES,,40-44,H
37643.lucien.loyer,Lucien LOYER,32:44:36,185,France,FR,,20-34,H
384646.stephen.scobie,Stephen SCOBIE,32:44:47,186,Royaume-Uni,GB,,50-54,H
5563.bill.clements,Bill CLEMENTS,32:45:01,187,Etats-Unis,US,,35-39,H
1288729.paulo.medina,Paulo MEDINA,32:45:02,188,Etats-Unis,US,,20-34,H
230589.jovica.jovanchev,Jovica JOVANCHEV,32:46:32,189,Macédoine du Nord,MK,,20-34,H
567398.takuhei.ohno,Takuhei OHNO,32:47:12,190,Japon,JP,,35-39,H
116582.romain.thiebaut,Romain THIEBAUT,32:50:53,191,France,FR,,20-34,H
20013.paolo.monticolo,Paolo MONTICOLO,32:52:09,192,Italie,IT,,45-49,H
160769.samuel.vegagonzalez,Samuel VEGA-GONZALEZ,32:53:29,193,Espagne,ES,,20-34,H
114038.jeanpaul.bourgeois,Jean-Paul BOURGEOIS,32:54:01,194,France,FR,,45-49,H
28326.gaetan.jeanney,Gaetan JEANNEY,32:54:02,195,France,FR,,20-34,H
51209.dale.mathers,Dale MATHERS,32:54:27,196,Royaume-Uni,GB,,50-54,H
194221.kuba.molski,Kuba MOLSKI,32:54:53,197,Pologne,PL,,20-34,H
51490.dave.troman,Dave TROMAN,32:56:48,198,Royaume-Uni,GB,,45-49,H
210074.john.moffat,John MOFFAT,32:57:05,199,Royaume-Uni,GB,,50-54,H
11114.yannick.claris,Yannick CLARIS,33:00:55,200,France,FR,,20-34,H
30148.antoine.falempe,Antoine FALEMPE,33:00:59,201,France,FR,,20-34,H
173545.sergio.pavonruiz,Sergio PAVON-RUIZ,33:02:27,202,Espagne,ES,,35-39,H
57304.huafeng.zeng,Hua-Feng ZENG,33:03:22,203,Chine,CN,,40-44,H
271059.oscar.monje,Oscar MONJE,33:03:49,204,Espagne,ES,,20-34,H
14335.jason.lippman,Jason LIPPMAN,33:04:25,205,Etats-Unis,US,,40-44,H
20066.adrien.schluchter,Adrien SCHLUCHTER,33:04:59,206,Suisse,CH,,60-64,H
124620.eneko.sorarrainurruzola,Eneko SORARRAIN-URRUZOLA,33:08:08,207,Espagne,ES,,20-34,H
155244.emmanuel.cheval,Emmanuel CHEVAL,33:08:08,207,France,FR,,35-39,H
124460.fernando.novalesgalindez,Fernando NOVALES-GALINDEZ,33:12:07,209,Espagne,ES,,35-39,H
32518.pierre.plumejeau,Pierre PLUMEJEAU,33:12:17,210,France,FR,,20-34,H
73863.james.pearson,James PEARSON,33:12:56,211,Royaume-Uni,GB,,50-54,H
6002.thomas.pierucci,Thomas PIERUCCI,33:13:10,212,France,FR,,35-39,H
124756.fernando.lagunagarin,Fernando LAGUNA-GARIN,33:14:20,213,Espagne,ES,,35-39,H
78157.nicky.spinks,Nicky SPINKS,33:15:19,214,Royaume-Uni,GB,,45-49,F
366064.julian.vigneron,Julian VIGNERON,33:16:18,215,France,FR,,20-34,H
18779.ulf.kuhne,Ulf KUHNE,33:16:53,216,Allemagne,DE,,40-44,H
65791.andre.pareigat,Andre PAREIGAT,33:16:54,217,Allemagne,DE,,35-39,H
27902.valerick.perrin,Valerick PERRIN,33:17:13,218,France,FR,,45-49,H
143804.michael.chromik,Michael CHROMIK,33:17:21,219,Allemagne,DE,,20-34,H
30335.loic.chambriard,Loic CHAMBRIARD,33:18:08,220,France,FR,,40-44,H
83331.fabrice.tauleigne,Fabrice TAULEIGNE,33:19:34,221,France,FR,,50-54,H
36554.takaharu.matsushima,Takaharu MATSUSHIMA,33:31:08,222,Japon,JP,,35-39,H
645216.jose.mota,Jose MOTA,33:31:28,223,Portugal,PT,,50-54,H
149205.raul.riudavets,Raul RIUDAVETS,33:34:38,224,Espagne,ES,,40-44,H
41324.luc.steens,Luc STEENS,33:37:01,225,Belgique,BE,,45-49,H
18994.johann.holzinger,Johann HOLZINGER,33:37:04,226,Autriche,AT,,45-49,H
37783.laurent.broyer,Laurent BROYER,33:38:42,227,France,FR,,40-44,H
106649.eduardo.cubercabrera,Eduardo CUBER-CABRERA,33:39:36,228,Espagne,ES,,40-44,H
42062.jerome.steidel,Jerome STEIDEL,33:39:36,228,France,FR,,40-44,H
1031201.soken.nishina,Soken NISHINA,33:41:21,230,Japon,JP,,35-39,H
9248.gregory.dedoncker,Gregory DE DONCKER,33:41:28,231,France,FR,,35-39,H
119395.thomas.wilkinson,Thomas WILKINSON,33:41:52,232,Royaume-Uni,GB,,35-39,H
107275.wojciech.sroka,Wojciech SROKA,33:44:00,233,Pologne,PL,,35-39,H
8533.damien.chardaire,Damien CHARDAIRE,33:47:48,234,France,FR,,40-44,H
52260.lee.knight,Lee KNIGHT,33:52:12,235,Royaume-Uni,GB,,35-39,H
43734.jeremy.blanes,Jeremy BLANES,33:52:25,236,France,FR,,20-34,H
148826.edward.catmur,Edward CATMUR,33:53:44,237,Royaume-Uni,GB,,20-34,H
25563.alex.brennwald,Alex BRENNWALD,33:54:18,238,Suisse,CH,,20-34,H
46712.jonas.westling,Jonas WESTLING,33:55:05,239,Suède,SE,,40-44,H
25205.christophe.calatayud,Christophe CALATAYUD,33:57:17,240,France,FR,,40-44,H
314582.marc.viard,Marc VIARD,33:57:18,241,France,FR,,40-44,H
199726.artur.moron,Artur MORON,34:01:22,242,Pologne,PL,,40-44,H
41867.didier.delemontez,Didier DELEMONTEZ,34:03:49,243,France,FR,,55-59,H
42263.jacques.gillaux,Jacques GILLAUX,34:04:33,244,Brésil,BR,,50-54,H
7216.patrick.delikat,Patrick DELIKAT,34:07:33,245,France,FR,,45-49,H
12907.sigurdur.kiernan,Sigurdur KIERNAN,34:07:39,246,Islande,IS,,45-49,H
127466.roger.gilgen,Roger GILGEN,34:08:11,247,Suisse,CH,,45-49,H
118427.yann.lorion,Yann LORION,34:09:14,248,Allemagne,DE,,20-34,H
72373.elisabet.margeirsdottir,Elisabet MARGEIRSDOTTIR,34:09:57,249,Islande,IS,,20-34,F
32093.joseramon.sanzcava,Jose-Ramon SANZ-CAVA,34:12:38,250,Espagne,ES,,40-44,H
150830.matiss.vecvagaris,Matiss VECVAGARIS,34:15:26,251,Lettonie,LV,,20-34,H
17503.donald.haubert,Donald HAUBERT,34:15:35,252,Etats-Unis,US,,35-39,H
316103.chris.webb,Chris WEBB,34:16:07,253,Royaume-Uni,GB,,20-34,H
26064.jeanalberic.grignonmasse,Jean-Alberic GRIGNON-MASSE,34:16:08,254,France,FR,,55-59,H
24596.gabriel.abbey,Gabriel ABBEY,34:17:55,255,France,FR,,40-44,H
51198.mike.raffan,Mike RAFFAN,34:17:58,256,Royaume-Uni,GB,,35-39,H
32073.joaquin.carcelesalvarez,Joaquin CARCELES-ALVAREZ,34:18:52,257,Espagne,ES,,20-34,H
42787.jeanmarc.dossot,Jean-Marc DOSSOT,34:21:20,258,France,FR,,55-59,H
21107.diego.civallero,Diego CIVALLERO,34:21:34,259,Italie,IT,,40-44,H
127720.olivier.vautrin,Olivier VAUTRIN,34:21:42,260,France,FR,,40-44,H
10784.ludovic.magnin,Ludovic MAGNIN,34:21:46,261,France,FR,,20-34,H
141002.patrice.bizon,Patrice BIZON,34:22:05,262,France,FR,,35-39,H
507655.michal.linek,Michał LINEK,34:25:38,263,Pologne,PL,,35-39,H
82694.sophie.itty,Sophie ITTY,34:28:01,264,France,FR,,35-39,F
214764.abris.sulyok,Abris SULYOK,34:28:30,265,Hongrie,HU,,20-34,H
27917.denis.royet,Denis ROYET,34:28:31,266,France,FR,,45-49,H
50890.yuichiro.namiki,Yuichiro NAMIKI,34:28:44,267,Japon,JP,,40-44,H
11486.loris.vuillen,Loris VUILLEN,34:29:02,268,Italie,IT,,50-54,H
60088.paolo.angeli,Paolo ANGELI,34:29:03,269,Italie,IT,,20-34,H
160558.ivan.penamontes,Ivan PENA-MONTES,34:32:34,270,Espagne,ES,,20-34,H
294283.michel.leclere,Michel LECLERE,34:37:53,271,France,FR,,45-49,H
32964.guillaume.bogner,Guillaume BOGNER,34:39:24,272,France,FR,,35-39,H
,Anonymous,34:40:25,273,France,FR,,40-44,H
81604.bernhard.kuderer,Bernhard KUDERER,34:40:49,274,Allemagne,DE,,45-49,H
310598.niclas.karlsson,Niclas KARLSSON,34:43:27,275,Suède,SE,,50-54,H
38278.francois.menigot,Francois MENIGOT,34:45:41,276,France,FR,,35-39,H
60126.james.noorkoiv,James NOORKOIV,34:46:46,277,Royaume-Uni,GB,,20-34,H
207181.philip.montgomerysmith,Philip MONTGOMERY-SMITH,34:48:55,278,Royaume-Uni,GB,,40-44,H
194321.arkadiusz.kalita,Arkadiusz KALITA,34:49:38,279,Pologne,PL,,40-44,H
19901.ignacio.packer,Ignacio PACKER,34:49:46,280,Suisse,CH,,50-54,H
13690.jordi.fernandezbolta,Jordi FERNANDEZ-BOLTA,34:51:31,281,Espagne,ES,,35-39,H
124940.miguelangel.cayuelagomez,Miguel-Angel CAYUELA-GOMEZ,34:52:02,282,Espagne,ES,,40-44,H
146466.olivier.rio,Olivier RIO,34:52:14,283,France,FR,,40-44,H
25965.thierry.lefloch,Thierry LE FLOCH,34:52:19,284,France,FR,,40-44,H
37065.heine.petersen,Heine PETERSEN,34:52:31,285,Norvège,NO,,50-54,H
214840.regis.cabaret,Regis CABARET,34:54:19,286,France,FR,,35-39,H
59037.luca.baiardi,Luca BAIARDI,34:54:20,287,Italie,IT,,50-54,H
102897.xavier.lafargue,Xavier LAFARGUE,34:55:47,288,France,FR,,45-49,H
480094.jaroslaw.felinski,Jaroslaw FELINSKI,34:56:02,289,Pologne,PL,,50-54,H
237293.enrique.argelichtorra,Enrique ARGELICH TORRA,34:56:34,290,Espagne,ES,,55-59,H
351994.manel.martinezmasoni,Manel MARTINEZ-MASONI,34:56:35,291,Espagne,ES,,20-34,H
199829.jacobo.morenomora,Jacobo MORENO-MORA,34:57:25,292,Espagne,ES,,40-44,H
2483.maximilien.vuylsteke,Maximilien VUYLSTEKE,34:58:29,293,France,FR,,20-34,H
9931.jeanmarc.salaris,Jean-Marc SALARIS,34:59:41,294,France,FR,,45-49,H
24624.nicolas.gouttevin,Nicolas GOUTTEVIN,35:00:38,295,France,FR,,20-34,H
191965.mark.lynch,Mark LYNCH,35:02:19,296,Royaume-Uni,GB,,35-39,H
156409.adam.bak,Adam BAK,35:03:52,297,Pologne,PL,,50-54,H
195006.piotr.soczynski,Piotr SOCZYNSKI,35:03:53,298,Pologne,PL,,40-44,H
19277.daniele.piccoli,Daniele PICCOLI,35:05:54,299,Italie,IT,,45-49,H
107354.jacek.deneka,Jacek DENEKA,35:05:57,300,Pologne,PL,,40-44,H
206332.janis.vanags,Janis VANAGS,35:10:13,301,Lettonie,LV,,20-34,H
72365.eric.vancaster,Eric VAN CASTER,35:13:54,302,Belgique,BE,,40-44,H
322947.paul.turner,Paul TURNER,35:14:38,303,Royaume-Uni,GB,,40-44,H
45758.steven.reading,Steven READING,35:15:38,304,Royaume-Uni,GB,,40-44,H
