runnerUri,fullname,time,rank,nationality,nationalityCode,index,ageGroup,gender
20056.pillonel.etienne,Etienne PILLONEL (Pillonel ETIENNE),27:16:33,28,Suisse,CH,,35-39,H
76187.igor.bucek,Igor BUCEK,27:23:50,29,Slovaquie,SK,,45-49,H
8776.sebastien.farano,Sebastien FARANO,27:26:10,30,France,FR,,35-39,H
10529.bruno.bottollier,Bruno BOTTOLLIER,27:31:02,31,France,FR,,40-44,H
20957.silvano.fedel,Silvano FEDEL,27:44:37,32,Italie,IT,,40-44,H
41915.marc.paturel,Marc PATUREL,27:46:10,33,France,FR,,20-34,H
19957.yan.balduchelli,Yan BALDUCHELLI,27:46:31,34,Suisse,CH,,20-34,H
63467.jens.lukas,Jens LUKAS,27:52:08,35,Allemagne,DE,,40-44,H
60001.arnau.juliabonmati,Arnau JULIA-BONMATI,27:53:52,36,Espagne,ES,,35-39,H
28572.laurent.gueraud,Laurent GUERAUD,27:57:41,37,France,FR,,40-44,H
19263.tamas.karlowitsjuhasz,Tamas KARLOWITS-JUHASZ,28:00:14,38,Hongrie,HU,,20-34,H
21221.danilo.braghini,Danilo BRAGHINI,28:00:47,39,Italie,IT,,45-49,H
20167.yvan.sand,Yvan SAND,28:03:47,40,France,FR,,20-34,H
76404.david.montparlermartinez,David MONTPARLER-MARTINEZ,28:04:57,41,Espagne,ES,,80+,H
7062.michel.verhaeghe,Michel VERHAEGHE,28:08:08,42,France,FR,,20-34,H
9851.frederic.cantin,Frederic CANTIN,28:11:01,43,France,FR,,35-39,H
76405.gilles.icart,Gilles ICART,28:17:21,44,France,FR,,45-49,H
70530.alois.leitner,Alois LEITNER,28:25:08,45,Autriche,AT,,45-49,H
11755.jesusagelvis.zerpaguillen,Jesus-Agelvis ZERPA-GUILLEN,28:35:07,46,Venezuela,VE,,45-49,H
10652.marcel.collet,Marcel COLLET,28:39:40,47,France,FR,,50-54,H
19272.christophe.magliano,Christophe MAGLIANO,28:48:27,48,France,FR,,45-49,H
7456.josepmaria.cabanascoma,Josep-Maria CABANAS-COMA,28:50:00,49,Espagne,ES,,35-39,H
76406.agustinangel.merchantealfaro,Agustin-Angel MERCHANTE-ALFARO,28:57:59,50,Espagne,ES,,80+,H
28120.maxime.ramstein,Maxime RAMSTEIN,29:12:34,51,Suisse,CH,,20-34,H
2396491.yann.richard,Yann RICHARD,29:12:34,52,France,FR,,35-39,H
7075.eric.bertrand,Eric BERTRAND,29:16:55,53,France,FR,,40-44,H
51947.iain.ridgway,Iain RIDGWAY,29:16:55,54,Royaume-Uni,GB,,20-34,H
12304.monica.aguileraviladomiu,Monica AGUILERA-VILADOMIU,29:17:31,55,Espagne,ES,,35-39,F
27377.eric.berruer,Eric BERRUER,29:18:24,56,France,FR,,20-34,H
44279.tor.almgren,Tor ALMGREN,29:18:46,57,Suède,SE,,45-49,H
76407.rafael.derwinabbott,Rafael DERWIN-ABBOTT,29:26:47,58,Royaume-Uni,GB,,20-34,H
76408.philippe.ciapa,Philippe CIAPA,29:27:55,59,France,FR,,45-49,H
51176.george.cairns,George CAIRNS,29:33:37,60,Royaume-Uni,GB,,40-44,H
30042.frederic.bare,Frederic BARE,29:40:24,61,France,FR,,35-39,H
73854.santiago.vallejorodriguez,Santiago VALLEJO-RODRIGUEZ,29:41:19,62,Espagne,ES,,80+,H
42642.christophe.meier,Christophe MEIER,29:45:00,63,Suisse,CH,,35-39,H
55908.loukas.konstas,Loukas KONSTAS,29:47:06,64,Grèce,GR,,40-44,H
55348.nikolaos.petropoulos,Nikolaos PETROPOULOS,29:47:06,65,Grèce,GR,,40-44,H
13096.pablo.criadotoca,Pablo CRIADO TOCA,29:51:33,66,Espagne,ES,,20-34,H
42701.loic.blondeau,Loic BLONDEAU,29:52:12,67,France,FR,,20-34,H
73838.rafael.martingarcia,Rafael MARTIN-GARCIA,29:52:14,68,Espagne,ES,,40-44,H
6642.jerome.bereziat,Jerome BEREZIAT,29:54:59,69,France,FR,,35-39,H
42497.jeanpierre.perret,Jean-Pierre PERRET,29:59:13,70,France,FR,,20-34,H
40206.guillaume.millet,Guillaume MILLET,29:59:14,71,France,FR,,40-44,H
24014.avelino.alveslima,Avelino ALVES-LIMA,30:05:54,72,France,FR,,45-49,H
24567.serge.locatelli,Serge LOCATELLI,30:14:55,73,France,FR,,40-44,H
41769.patrick.boinon,Patrick BOINON,30:14:55,74,France,FR,,45-49,H
20180.pascal.lauber,Pascal LAUBER,30:15:19,75,Suisse,CH,,35-39,H
76410.raul.angulorovira,Raul ANGULO-ROVIRA,30:16:12,76,Espagne,ES,,20-34,H
28118.jerome.ballu,Jerome BALLU,30:16:13,77,France,FR,,35-39,H
16.christophe.lesaux,Christophe LE SAUX,30:20:51,78,France,FR,,35-39,H
10732.jeanluc.pigeault,Jean-Luc PIGEAULT,30:23:27,79,France,FR,,50-54,H
74975.daniel.rigaud,Daniel RIGAUD,30:24:51,80,France,FR,,35-39,H
24024.lionel.bonnefous,Lionel BONNEFOUS,30:24:54,81,France,FR,,35-39,H
20065.daniel.biollaz,Daniel BIOLLAZ,30:25:08,82,France,FR,,35-39,H
33439.didier.roult,Didier ROULT,30:25:16,83,France,FR,,50-54,H
19960.pascal.pittet,Pascal PITTET,30:31:11,84,Suisse,CH,,40-44,H
6661.olivier.fabre,Olivier FABRE,30:31:14,85,France,FR,,20-34,H
53188.timothy.englund,Timothy ENGLUND,30:31:29,86,Etats-Unis,US,,40-44,H
75936.paul.maisonnier,Paul MAISONNIER,30:37:20,87,France,FR,,40-44,H
28579.gilles.rubiloni,Gilles RUBILONI,30:40:46,88,France,FR,,45-49,H
44891.carluccio.bordoni,Carluccio BORDONI,30:42:28,89,Italie,IT,,55-59,H
60006.matthew.davis,Matthew DAVIS,30:43:08,90,Royaume-Uni,GB,,35-39,H
21210.matteo.bertoli,Matteo BERTOLI,30:43:48,91,Italie,IT,,40-44,H
76411.pascal.bessin,Pascal BESSIN,30:46:26,92,France,FR,,40-44,H
24576.jeanpierre.mengel,Jean-Pierre MENGEL,30:46:26,93,France,FR,,40-44,H
60003.ross.litherland,Ross LITHERLAND,30:55:48,94,Royaume-Uni,GB,,20-34,H
57830.andrew.coulthurst,Andrew COULTHURST,30:56:08,95,Royaume-Uni,GB,,20-34,H
10434.david.benech,David BENECH,30:57:34,96,France,FR,,35-39,H
41961.gabriel.savary,Gabriel SAVARY,30:57:50,97,Suisse,CH,,20-34,H
32039.vicente.roigrosell,Vicente ROIG-ROSELL,30:58:28,98,Espagne,ES,,20-34,H
52622.mark.palmer,Mark PALMER,30:59:19,99,Royaume-Uni,GB,,45-49,H
76413.valentinantonio.pedregalprados,Valentin-Antonio PEDREGAL-PRADOS,31:03:56,100,Espagne,ES,,40-44,H
25964.thierry.mercereau,Thierry MERCEREAU,31:07:21,101,France,FR,,40-44,H
42787.jeanmarc.dossot,Jean-Marc DOSSOT,31:07:21,102,France,FR,,50-54,H
1334879.pierre.prostapetit,Pierre PROST-A-PETIT,31:11:09,103,Suisse,CH,,40-44,H
10178.eric.haumann,Eric HAUMANN,31:12:18,104,France,FR,,45-49,H
7641.jeancyrille.totma,Jean-Cyrille TOTMA,31:13:18,105,France,FR,,40-44,H
6303.philippe.palous,Philippe PALOUS,31:16:37,106,France,FR,,40-44,H
12641.denise.zimmermann,Denise ZIMMERMANN,31:16:38,107,Suisse,CH,,20-34,F
72315.runar.gilberg,Runar GILBERG,31:19:22,108,Norvège,NO,,40-44,H
11507.laurent.doussot,Laurent DOUSSOT,31:23:29,109,France,FR,,40-44,H
75982.brian.melia,Brian MELIA,31:24:34,110,Royaume-Uni,GB,,45-49,H
19892.nicolas.dostriche,Nicolas DOSTRICHE,31:25:18,111,Belgique,BE,,20-34,H
76414.renaud.vanwetter,Renaud VAN WETTER,31:25:18,112,Belgique,BE,,35-39,H
42717.frederic.duboux,Frederic DUBOUX,31:28:17,113,Suisse,CH,,40-44,H
41171.franck.herbron,Franck HERBRON,31:28:51,114,France,FR,,35-39,H
8777.antoine.nabonnand,Antoine NABONNAND,31:32:10,115,France,FR,,20-34,H
42991.gilles.errotabereaesain,Gilles ERROTABEREA-ESAIN,31:32:10,116,France,FR,,40-44,H
21070.gianluca.belardini,Gianluca BELARDINI,31:37:27,117,Italie,IT,,35-39,H
41856.jeanfrancois.hudry,Jean-Francois HUDRY,31:37:33,118,France,FR,,45-49,H
76415.stephan.pitscheider,Stephan PITSCHEIDER,31:38:09,119,Italie,IT,,50-54,H
8306.benoit.catala,Benoit CATALA,31:40:34,120,France,FR,,35-39,H
21280.gustavo.sangiorgi,Gustavo SANGIORGI,31:41:09,121,Italie,IT,,45-49,H
76416.bart.vandewater,Bart VAN DE WATER,31:42:24,122,Belgique,BE,,40-44,H
32247.jose.mestrealemany,Jose MESTRE-ALEMANY,31:42:49,123,Espagne,ES,,35-39,H
19884.michael.misteli,Michael MISTELI,31:44:05,124,Suisse,CH,,45-49,H
12283.mohamad.ahansal,Mohamad AHANSAL,31:47:37,125,Maroc,MA,,35-39,H
42494.yann.exertier,Yann EXERTIER,31:48:37,126,France,FR,,20-34,H
1242809.fredrik.olmqvist,Fredrik OLMQVIST,31:48:59,127,Suède,SE,,40-44,H
24609.thierry.kuhn,Thierry KUHN,31:49:19,128,France,FR,,50-54,H
24611.christophe.marchand,Christophe MARCHAND,31:49:19,129,France,FR,,35-39,H
41971.thomas.colleter,Thomas COLLETER,31:49:36,130,France,FR,,35-39,H
581194.emmanuel.remy,Emmanuel REMY,31:52:34,131,France,FR,,40-44,H
26503.eric.boucher,Eric BOUCHER,31:56:34,132,France,FR,,40-44,H
11532.roland.poly,Roland POLY,31:56:48,133,France,FR,,55-59,H
13366.ramon.rierolacasadevall,Ramon RIEROLA-CASADEVALL,31:57:19,134,Espagne,ES,,35-39,H
76418.christophe.wislet,Christophe WISLET,32:00:52,135,Belgique,BE,,40-44,H
76419.joaquin.dosantoscalvo,Joaquin DOSANTOS-CALVO,32:02:50,136,Espagne,ES,,20-34,H
10709.bruno.croset,Bruno CROSET,32:03:03,137,France,FR,,50-54,H
42725.yannick.gagneret,Yannick GAGNERET,32:03:15,138,France,FR,,35-39,H
40218.marc.lauze,Marc LAUZE,32:03:20,139,France,FR,,40-44,H
,Anonymous,32:04:52,140,Espagne,ES,,20-34,H
11809.angel.morenogalvez,Angel MORENO-GALVEZ,32:05:34,141,Espagne,ES,,55-59,H
13587.inaki.perezmedina,Iñaki PEREZ-MEDINA,32:05:34,142,Espagne,ES,,35-39,H
7674.jerome.gouffrant,Jerome GOUFFRANT,32:08:01,143,France,FR,,40-44,H
10407.laurent.valette,Laurent VALETTE,32:08:54,144,France,FR,,40-44,H
13355.francisco.pazotorres,Francisco PAZO TORRES,32:12:46,145,Espagne,ES,,20-34,H
19048.ernesto.sicurelli,Ernesto SICURELLI,32:12:54,146,Suisse,CH,,60-64,H
7226.salvador.vilalta,Salvador VILALTA,32:15:49,147,Espagne,ES,,20-34,H
18982.friedrich.schmidthaler,Friedrich SCHMIDTHALER,32:18:10,148,Autriche,AT,,45-49,H
72407.james.archbold,James ARCHBOLD,32:20:27,149,Royaume-Uni,GB,,45-49,H
41867.didier.delemontez,Didier DELEMONTEZ,32:21:09,150,France,FR,,50-54,H
41492.nicolas.charretier,Nicolas CHARRETIER,32:23:25,151,France,FR,,45-49,H
8131.emmanuel.denis,Emmanuel DENIS,32:23:26,152,France,FR,,20-34,H
18976.thomas.wagner,Thomas WAGNER,32:24:31,153,Autriche,AT,,20-34,H
10722.alain.favre,Alain FAVRE,32:25:04,154,France,FR,,40-44,H
20066.adrien.schluchter,Adrien SCHLUCHTER,32:26:33,155,Suisse,CH,,55-59,H
13501.joseantonio.carmenesbenitez,Jose-Antonio CARMENES-BENITEZ,32:27:00,156,Espagne,ES,,35-39,H
76423.freddy.serveaux,Freddy SERVEAUX,32:28:47,157,France,FR,,35-39,H
7156.pierre.aubery,Pierre AUBERY,32:29:26,158,France,FR,,35-39,H
2340.arturs.veics,Arturs VEICS,32:30:47,159,Lettonie,LV,,20-34,H
583206.mark.gilligan,Mark GILLIGAN,32:34:34,160,Etats-Unis,US,,35-39,H
334198.javier.sahuquillofalco,Javier SAHUQUILLO FALCO,32:36:24,161,Espagne,ES,,35-39,H
70353.georg.weiss,Georg WEISS,32:37:34,162,Allemagne,DE,,45-49,H
6626.thierry.tescari,Thierry TESCARI,32:40:09,163,France,FR,,40-44,H
76425.jesus.orovionaranjo,Jesus OROVIO-NARANJO,32:40:13,164,Espagne,ES,,40-44,H
8163.gilles.bertrand,Gilles BERTRAND,32:41:33,165,France,FR,,50-54,H
6644.georges.goutagny,Georges GOUTAGNY,32:42:50,166,France,FR,,45-49,H
6456.julien.rizzotto,Julien RIZZOTTO,32:49:11,167,France,FR,,20-34,H
51239.alan.lucker,Alan LUCKER,32:52:18,168,Royaume-Uni,GB,,35-39,H
10551.florent.maire,Florent MAIRE,32:53:12,169,France,FR,,40-44,H
8687.yves.truchet,Yves TRUCHET,32:55:52,170,France,FR,,35-39,H
32932.stephane.tabuteau,Stephane TABUTEAU,32:56:34,171,France,FR,,40-44,H
43834.xavier.peziere,Xavier PEZIERE,32:57:55,172,France,FR,,50-54,H
2478.frederic.jouband,Frederic JOUBAND,32:58:56,173,France,FR,,35-39,H
11468.herve.assadi,Herve ASSADI,33:00:30,174,France,FR,,40-44,H
7066.helian.soulier,Helian SOULIER,33:03:04,175,France,FR,,50-54,H
7461.denis.stricot,Denis STRICOT,33:03:28,176,France,FR,,45-49,H
76426.sebastien.desserey,Sebastien DESSEREY,33:05:21,177,France,FR,,20-34,H
76427.paul.blanchet,Paul BLANCHET,33:06:47,178,France,FR,,35-39,H
100.jeanphilippe.lefief,Jean-Philippe LEFIEF,33:07:50,179,France,FR,,40-44,H
48764.vincent.derivaz,Vincent DERIVAZ,33:09:22,180,Suisse,CH,,35-39,H
73844.herve.monnier,Herve MONNIER,33:10:39,181,France,FR,,35-39,H
76428.giles.gamble,Giles GAMBLE,33:13:57,182,Royaume-Uni,GB,,40-44,H
44477.lionel.ayme,Lionel AYME,33:13:57,183,France,FR,,35-39,H
6617.walter.jeannin,Walter JEANNIN,33:14:05,184,France,FR,,40-44,H
7872.vincent.chautard,Vincent CHAUTARD,33:14:46,185,France,FR,,20-34,H
30023.audrey.ehanno,Audrey EHANNO,33:17:53,186,France,FR,,20-34,F
43591.julia.roussetsouque,Julia ROUSSET-SOUQUE,33:17:53,187,France,FR,,20-34,F
48811.matthieu.poittevin,Matthieu POITTEVIN,33:18:04,188,France,FR,,35-39,H
76429.atis.plakans,Atis PLAKANS,33:18:16,189,Lettonie,LV,,40-44,H
6311.emmanuel.bonnard,Emmanuel BONNARD,33:18:51,190,France,FR,,40-44,H
30076.hugues.ibos,Hugues IBOS,33:18:52,191,France,FR,,40-44,H
24203.pierre.mialocq,Pierre MIALOCQ,33:18:52,192,France,FR,,50-54,H
6631.gerard.rotge,Gerard ROTGE,33:20:37,193,France,FR,,55-59,H
29779.cristina.carvalho,Cristina CARVALHO,33:23:13,194,Brésil,BR,,20-34,F
34743.pierre.geriniere,Pierre GERINIERE,33:23:31,195,France,FR,,45-49,H
20755.jeanmarc.perret,Jean-Marc PERRET,33:23:31,196,France,FR,,55-59,H
76430.pascal.bret,Pascal BRET,33:25:19,197,France,FR,,20-34,H
19900.laurent.giuliani,Laurent GIULIANI,33:26:07,198,Suisse,CH,,40-44,H
11505.eric.henry,Eric HENRY,33:28:39,199,France,FR,,40-44,H
19955.matthias.lehmann,Matthias LEHMANN,33:30:42,200,Suisse,CH,,20-34,H
76431.christophe.dedouche,Christophe DEDOUCHE,33:30:43,201,France,FR,,80+,H
6701.bernard.ginetti,Bernard GINETTI,33:32:00,202,Belgique,BE,,45-49,H
19035.karl.ziegelmeier,Karl ZIEGELMEIER,33:32:07,203,Allemagne,DE,,50-54,H
31640.toni.banoscastillo,Toni BANOS-CASTILLO,33:33:43,204,Espagne,ES,,35-39,H
30039.bruno.mollaret,Bruno MOLLARET,33:35:37,205,France,FR,,45-49,H
47860.volker.schillings,Volker SCHILLINGS,33:36:07,206,Allemagne,DE,,20-34,H
18968.christian.zimmer,Christian ZIMMER,33:36:08,207,Allemagne,DE,,20-34,H
76432.antonio.luqueaguilar,Antonio LUQUE-AGUILAR,33:37:47,208,Espagne,ES,,35-39,H
76433.nadal.serravicens,Nadal SERRA-VICENS,33:37:47,209,Espagne,ES,,40-44,H
26842.claude.salmon,Claude SALMON,33:39:19,210,France,FR,,45-49,H
76434.peter.summers,Peter SUMMERS,33:39:21,211,Royaume-Uni,GB,,40-44,H
29992.mathieu.gobaille,Mathieu GOBAILLE,33:40:25,212,France,FR,,20-34,H
42859.remi.kuentzmann,Remi KUENTZMANN,33:44:09,213,France,FR,,50-54,H
30355.jeanlouis.falquy,Jean-Louis FALQUY,33:44:54,214,France,FR,,40-44,H
29988.jeanclaude.letellier,Jean-Claude LETELLIER,33:44:55,215,France,FR,,35-39,H
29995.giorgio.festa,Giorgio FESTA,33:46:18,216,Italie,IT,,35-39,H
3756.ludovic.frattini,Ludovic FRATTINI,33:46:43,217,France,FR,,20-34,H
7667.marc.olaso,Marc OLASO,33:48:50,218,France,FR,,35-39,H
25246.francis.baudet,Francis BAUDET,33:51:47,219,France,FR,,55-59,H
76435.josep.serramateu,Josep SERRA-MATEU,33:53:44,220,Espagne,ES,,40-44,H
12721.nuno.goncalves,Nuno GONCALVES,33:58:24,221,Portugal,PT,,40-44,H
11841.gotzon.ansoleagaurrutia,Gotzon ANSOLEAGA-URRUTIA,34:00:56,222,Espagne,ES,,35-39,H
76436.nathalie.olasagasti,Nathalie OLASAGASTI,34:03:13,223,France,FR,,35-39,F
460.eric.vervier,Eric VERVIER,34:03:16,224,Belgique,BE,,40-44,H
194561.bernard.lejeune,Bernard LEJEUNE,34:03:16,225,Belgique,BE,,35-39,H
21295.massimiliano.fancoli,Massimiliano FANCOLI,34:04:01,226,Italie,IT,,20-34,H
11658.werner.schweizer,Werner SCHWEIZER,34:07:29,227,Suisse,CH,,70-74,H
41614.eric.feminier,Eric FEMINIER,34:08:04,228,France,FR,,45-49,H
474474.dai.yagishita,Dai YAGISHITA,34:09:36,229,Japon,JP,,35-39,H
70649.johann.holzinger,Johann HOLZINGER,34:17:37,230,Autriche,AT,,45-49,H
8500.gideon.zadoks,Gideon ZADOKS,34:17:49,231,Pays-Bas,NL,,40-44,H
19031.stefan.mair,Stefan MAIR,34:19:36,232,Autriche,AT,,40-44,H
37637.david.paillette,David PAILLETTE,34:21:03,233,France,FR,,35-39,H
28122.yann.gaumont,Yann GAUMONT,34:21:03,234,France,FR,,20-34,H
32935.sully.esther,Sully ESTHER,34:21:43,235,France,FR,,50-54,H
76438.bernard.fouillat,Bernard FOUILLAT,34:25:38,236,France,FR,,40-44,H
48431.ralf.knodel,Ralf KNODEL,34:27:40,237,Allemagne,DE,,45-49,H
986097.nicolas.desplanches,Nicolas DESPLANCHES,34:29:19,238,France,FR,,40-44,H
1586087.chigaya.mase,Chigaya MASE,34:30:02,239,Japon,JP,,40-44,F
76439.herve.mallet,Herve MALLET,34:30:32,240,France,FR,,40-44,H
2557.bruno.xavier,Bruno XAVIER,34:32:03,241,France,FR,,35-39,H
9031.farid.baha,Farid BAHA,34:34:49,242,France,FR,,50-54,H
11127.franck.dorne,Franck DORNE,34:36:14,243,France,FR,,45-49,H
11200.christophe.arlot,Christophe ARLOT,34:36:24,244,France,FR,,40-44,H
76440.daniel.egli,Daniel EGLI,34:36:39,245,Suisse,CH,,40-44,H
65300.gilbert.fournier,Gilbert FOURNIER,34:38:59,246,Suisse,CH,,40-44,H
25986.vincent.bassard,Vincent BASSARD,34:40:12,247,France,FR,,40-44,H
73968.vincent.voisin,Vincent VOISIN,34:41:30,248,France,FR,,20-34,H
24080.bernard.donzel,Bernard DONZEL,34:47:21,249,France,FR,,55-59,H
48818.silvio.bertone,Silvio BERTONE,34:49:30,250,Italie,IT,,40-44,H
13893.luis.leite,Luis LEITE,34:51:11,251,Portugal,PT,,20-34,H
76010.erwin.thuer,Erwin THUER,34:51:55,252,Suisse,CH,,55-59,H
26606.claude.vilquin,Claude VILQUIN,34:52:38,253,France,FR,,55-59,H
24675.olivier.longue,Olivier LONGUE,34:54:43,254,France,FR,,40-44,H
40310.mongi.hamri,Mongi HAMRI,34:55:07,255,France,FR,,40-44,H
76442.txema.colomerlopez,Txema COLOMER-LOPEZ,34:55:55,256,Espagne,ES,,40-44,H
76443.dan.booth,Dan BOOTH,34:56:43,257,Royaume-Uni,GB,,20-34,H
24596.gabriel.abbey,Gabriel ABBEY,34:57:54,258,France,FR,,35-39,H
37843.jean.barillot,Jean BARILLOT,35:00:43,259,France,FR,,35-39,H
42003.ludovic.ducerf,Ludovic DUCERF,35:01:27,260,France,FR,,40-44,H
11616.philippe.miquel,Philippe MIQUEL,35:01:44,261,France,FR,,40-44,H
72325.dominique.segond,Dominique SEGOND,35:05:40,262,France,FR,,45-49,H
76444.xavier.renault,Xavier RENAULT,35:07:31,263,France,FR,,40-44,H
76186.joseramon.ortizgonzalezcarballo,Jose-Ramon ORTIZ-GONZALEZ-CARBALLO,35:12:05,264,Espagne,ES,,20-34,H
76445.ismael.molina,Ismael MOLINA,35:12:26,265,Espagne,ES,,20-34,H
32072.santiago.estellerarin,Santiago ESTELLER-ARIN,35:14:15,266,Espagne,ES,,50-54,H
30296.christian.chevalier,Christian CHEVALIER,35:14:28,267,France,FR,,45-49,H
2583.pierre.kaftandjian,Pierre KAFTANDJIAN,35:14:57,268,France,FR,,35-39,H
1191.olivier.gruffaz,Olivier GRUFFAZ,35:18:46,269,France,FR,,40-44,H
210.corinne.gruffaz,Corinne GRUFFAZ,35:18:47,270,France,FR,,35-39,F
568.francois.combeau,François COMBEAU,35:27:38,271,France,FR,,35-39,H
27405.lionel.thomas,Lionel THOMAS,35:31:27,272,France,FR,,35-39,H
39429.erwan.rouxel,Erwan ROUXEL,35:31:28,273,France,FR,,35-39,H
14106.franck.heuze,Franck HEUZE,35:33:42,274,France,FR,,40-44,H
76446.paul.hainsworth,Paul HAINSWORTH,35:38:15,275,Royaume-Uni,GB,,50-54,H
19619.mariagiovanna.cerutti,Maria-Giovanna CERUTTI,35:41:16,276,Italie,IT,,50-54,F
59016.josef.mussi,Josef MUSSI,35:41:16,277,Italie,IT,,35-39,H
29998.benedicte.paturel,Benedicte PATUREL,35:41:16,278,France,FR,,35-39,F
76447.manuel.munozadell,Manuel MUNOZ-ADELL,35:42:07,279,Espagne,ES,,80+,H
41593.patrick.dechet,Patrick DECHET,35:43:26,280,France,FR,,45-49,H
26678.pierre.seigneurin,Pierre SEIGNEURIN,35:47:16,281,France,FR,,50-54,H
1819325.xavi.marina,Xavi MARINA,35:49:34,282,Espagne,ES,,20-34,H
8686.cedric.fraval,Cedric FRAVAL,35:50:01,283,France,FR,,20-34,H
33420.thierry.guittet,Thierry GUITTET,35:50:42,284,France,FR,,45-49,H
74358.emilio.vizcainohungria,Emilio VIZCAINO-HUNGRIA,35:54:07,285,Espagne,ES,,40-44,H
76449.christophe.mathevet,Christophe MATHEVET,35:54:44,286,France,FR,,45-49,H
8688.alexandre.vanausloos,Alexandre VAN AUSLOOS,35:55:13,287,France,FR,,35-39,H
76450.thierry.morel,Thierry MOREL,35:55:26,288,France,FR,,40-44,H
23476.philip.murphy,Philip MURPHY,35:55:49,289,Australie,AU,,40-44,H
24610.stephane.doutreleau,Stephane DOUTRELEAU,35:59:43,290,France,FR,,40-44,H
27965.julien.champigny,Julien CHAMPIGNY,36:01:27,291,France,FR,,20-34,H
130.laszlo.fridrich,Laszlo FRIDRICH,36:01:38,292,Hongrie,HU,,20-34,H
76451.joan.adroverforteza,Joan ADROVER-FORTEZA,36:05:08,293,Espagne,ES,,80+,H
21277.alessandro.montani,Alessandro MONTANI,36:05:30,294,Italie,IT,,35-39,H
9935.nicolas.rosset,Nicolas ROSSET,36:06:55,295,France,FR,,40-44,H
41738.eric.cachan,Eric CACHAN,36:08:28,296,France,FR,,45-49,H
8591.laurent.coussy,Laurent COUSSY,36:08:43,297,France,FR,,40-44,H
51290.mark.brooks,Mark BROOKS,36:08:45,298,Royaume-Uni,GB,,40-44,H
2034441.benoit.phalippou,Benoit PHALIPPOU,36:09:34,299,France,FR,,20-34,H
20202.pierreandre.magnin,Pierre-Andre MAGNIN,36:10:04,300,Suisse,CH,,45-49,H
28128.florence.golaygeymond,Florence GOLAY-GEYMOND,36:10:52,301,Suisse,CH,,35-39,F
28144.yves.golay,Yves GOLAY,36:10:52,302,Suisse,CH,,35-39,H
22670.hiroko.suzuki,Hiroko SUZUKI,36:11:07,303,Japon,JP,,20-34,F
24058.philippe.raynaud,Philippe RAYNAUD,36:18:06,304,France,FR,,40-44,H
380167.philippe.moinard,Philippe MOINARD,36:18:09,305,France,FR,,40-44,H
76452.mariogiovanni.moratto,Mario-Giovanni MORATTO,36:18:32,306,France,FR,,50-54,H
12656.matt.neale,Matt NEALE,36:18:44,307,Royaume-Uni,GB,,35-39,H
26515.christophe.fournier,Christophe FOURNIER,36:21:00,308,France,FR,,40-44,H
